# Downloaded from http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM346117, 2/14/2009
orf	norm	dens	count	len	total
YML127W	110.315	390.732	683	1748	3541965
YML127W_3primeutr	8.476	30.021	29	966	3541965
YML127W_5primeutr	119.776	424.242	14	33	3541965
YML128C	42.240	149.611	231	1544	3541965
YML128C_3primeutr	42.253	149.660	22	147	3541965
YML128C_5primeutr	39.046	138.298	13	94	3541965
YML129C	82.729	293.023	63	215	3541965
YML129C_3primeutr	81.441	288.462	45	156	3541965
YML130C	55.333	195.986	332	1694	3541965
YML130C_3primeutr	65.153	230.769	12	52	3541965
YML130C_5primeutr	65.541	232.143	13	56	3541965
YML131W	50.049	177.273	195	1100	3541965
YML131W_3primeutr	44.916	159.091	28	176	3541965
YML131W_5primeutr	83.038	294.118	5	17	3541965
YMR001C	88.561	313.679	665	2120	3541965
YMR001C-A	43.622	154.506	36	233	3541965
YMR001C-A_3primeutr	85.806	303.922	31	102	3541965
YMR001C_3primeutr	51.760	183.333	22	120	3541965
YMR001C_5primeutr	104.016	368.421	14	38	3541965
YMR002W	459.009	1625.793	769	473	3541965
YMR002W_3primeutr	635.865	2252.212	509	226	3541965
YMR002W_5primeutr	214.816	760.870	35	46	3541965
YMR003W	49.961	176.962	106	599	3541965
YMR003W_3primeutr	37.027	131.148	8	61	3541965
YMR004W	38.733	137.191	211	1538	3541965
YMR004W_3primeutr	52.772	186.916	20	107	3541965
YMR005W	76.801	272.027	318	1169	3541965
YMR005W_3primeutr	76.464	270.833	13	48	3541965
YMR005W_5primeutr	55.458	196.429	11	56	3541965
YMR006C	40.162	142.252	302	2123	3541965
YMR006C_3primeutr	19.882	70.423	5	71	3541965
YMR006C_5primeutr	26.468	93.750	6	64	3541965
YMR008C	23.893	84.627	169	1997	3541965
YMR008C_3primeutr	27.050	95.808	16	167	3541965
YMR008C_5primeutr	21.036	74.510	19	255	3541965
YMR009W	50.528	178.967	97	542	3541965
YMR009W_3primeutr	71.966	254.902	13	51	3541965
YMR009W_5primeutr	47.055	166.667	8	48	3541965
YMR010W	56.929	201.639	246	1220	3541965
YMR010W_3primeutr	40.949	145.038	19	131	3541965
YMR010W_5primeutr	30.640	108.527	28	258	3541965
YMR011W	57.749	204.545	333	1628	3541965
YMR011W_3primeutr	66.587	235.849	25	106	3541965
YMR011W_5primeutr	11.764	41.667	1	24	3541965
YMR012W	56.672	200.730	770	3836	3541965
YMR012W_3primeutr	123.949	439.024	54	123	3541965
YMR012W_5primeutr	41.443	146.789	16	109	3541965
YMR013C	85.675	303.457	474	1562	3541965
YMR013C_3primeutr	77.944	276.074	45	163	3541965
YMR013C_5primeutr	43.435	153.846	14	91	3541965
YMR014W	110.618	391.805	612	1562	3541965
YMR014W_3primeutr	172.719	611.765	52	85	3541965
YMR014W_5primeutr	11.603	41.096	3	73	3541965
YMR015C	96.609	342.187	554	1619	3541965
YMR015C_3primeutr	132.057	467.742	58	124	3541965
YMR015C_5primeutr	44.760	158.537	26	164	3541965
YMR016C	11.365	40.254	95	2360	3541965
YMR016C_3primeutr	11.407	40.404	4	99	3541965
YMR016C_5primeutr	9.636	34.130	10	293	3541965
YMR017W	3.541	12.542	15	1196	3541965
YMR018W	5.840	20.685	32	1547	3541965
YMR018W_3primeutr	2.295	8.130	2	246	3541965
YMR019W	37.716	133.590	381	2852	3541965
YMR019W_3primeutr	67.053	237.500	19	80	3541965
YMR020W	68.320	241.988	370	1529	3541965
YMR020W_3primeutr	116.517	412.698	26	63	3541965
YMR020W_5primeutr	49.296	174.603	11	63	3541965
YMR021C	79.124	280.255	352	1256	3541965
YMR021C_3primeutr	40.333	142.857	1	7	3541965
YMR021C_5primeutr	67.221	238.095	10	42	3541965
YMR022W	104.462	370.000	185	500	3541965
YMR022W_3primeutr	147.581	522.727	46	88	3541965
YMR022W_5primeutr	141.165	500.000	1	2	3541965
YMR023C	42.983	152.243	241	1583	3541965
YMR023C_3primeutr	17.111	60.606	2	33	3541965
YMR023C_5primeutr	4.152	14.706	1	68	3541965
YMR024W	62.473	221.277	260	1175	3541965
YMR024W_3primeutr	87.544	310.078	40	129	3541965
YMR025W	32.357	114.607	102	890	3541965
YMR026C	83.149	294.509	354	1202	3541965
YMR026C_3primeutr	56.466	200.000	7	35	3541965
YMR026C_5primeutr	43.214	153.061	15	98	3541965
YMR027W	117.321	415.548	588	1415	3541965
YMR027W_3primeutr	79.405	281.250	9	32	3541965
YMR027W_5primeutr	81.441	288.462	15	52	3541965
YMR028W	52.473	185.857	205	1103	3541965
YMR028W_3primeutr	76.134	269.663	24	89	3541965
YMR028W_5primeutr	5.762	20.408	1	49	3541965
YMR029C	98.654	349.428	550	1574	3541965
YMR029C_3primeutr	97.729	346.154	27	78	3541965
YMR029C_5primeutr	70.582	250.000	10	40	3541965
YMR030W	7.725	27.361	31	1133	3541965
YMR030W_3primeutr	3.091	10.949	3	274	3541965
YMR030W_5primeutr	3.921	13.889	2	144	3541965
YMR031C	47.909	169.692	430	2534	3541965
YMR031C_3primeutr	52.701	186.667	28	150	3541965
YMR032W	35.502	125.746	253	2012	3541965
YMR033W	139.027	492.430	683	1387	3541965
YMR033W_3primeutr	169.000	598.592	85	142	3541965
YMR033W_5primeutr	282.329	1000.000	13	13	3541965
YMR033W_intron	21.718	76.923	6	78	3541965
YMR034C	17.281	61.209	80	1307	3541965
YMR034C_3primeutr	13.661	48.387	3	62	3541965
YMR034C_5primeutr	11.293	40.000	4	100	3541965
YMR035W	77.430	274.254	147	536	3541965
YMR035W_3primeutr	118.707	420.455	37	88	3541965
YMR035W_5primeutr	112.932	400.000	2	5	3541965
YMR036C	40.309	142.771	238	1667	3541965
YMR036C_3primeutr	43.067	152.542	18	118	3541965
YMR037C	14.803	52.433	111	2117	3541965
YMR037C_3primeutr	19.187	67.961	7	103	3541965
YMR037C_5primeutr	52.433	185.714	13	70	3541965
YMR038C	254.922	902.926	679	752	3541965
YMR038C_3primeutr	282.329	1000.000	87	87	3541965
YMR038C_5primeutr	207.041	733.333	11	15	3541965
YMR039C	132.672	469.921	414	881	3541965
YMR039C_3primeutr	119.294	422.535	60	142	3541965
YMR039C_5primeutr	98.031	347.222	25	72	3541965
YMR040W	48.316	171.134	83	485	3541965
YMR040W_3primeutr	8.963	31.746	2	63	3541965
YMR040W_5primeutr	23.205	82.192	6	73	3541965
YMR041C	49.198	174.257	176	1010	3541965
YMR041C_5primeutr	9.849	34.884	3	86	3541965
YMR042W	44.246	156.716	84	536	3541965
YMR042W_3primeutr	8.067	28.571	1	35	3541965
YMR042W_5primeutr	34.222	121.212	8	66	3541965
YMR043W	60.850	215.527	186	863	3541965
YMR043W_3primeutr	76.464	270.833	13	48	3541965
YMR043W_5primeutr	66.882	236.893	122	515	3541965
YMR044W	75.814	268.531	384	1430	3541965
YMR044W_3primeutr	101.182	358.382	62	173	3541965
YMR044W_5primeutr	38.153	135.135	5	37	3541965
YMR047C	44.325	156.998	525	3344	3541965
YMR047C_3primeutr	128.331	454.545	25	55	3541965
YMR047C_5primeutr	23.527	83.333	5	60	3541965
YMR048W	57.588	203.975	195	956	3541965
YMR048W_3primeutr	52.526	186.047	16	86	3541965
YMR049C	53.999	191.261	464	2426	3541965
YMR049C_3primeutr	29.719	105.263	2	19	3541965
YMR052W	26.540	94.003	58	617	3541965
YMR052W_3primeutr	26.850	95.101	66	694	3541965
YMR053C	4.310	15.264	39	2555	3541965
YMR054W	32.719	115.888	310	2675	3541965
YMR054W_3primeutr	58.994	208.955	14	67	3541965
YMR054W_5primeutr	7.842	27.778	1	36	3541965
YMR055C	15.294	54.171	50	923	3541965
YMR055C_3primeutr	30.522	108.108	8	74	3541965
YMR055C_5primeutr	3.137	11.111	1	90	3541965
YMR056C	38.472	136.266	127	932	3541965
YMR056C_3primeutr	51.023	180.723	15	83	3541965
YMR056C_5primeutr	32.576	115.385	6	52	3541965
YMR058W	79.991	283.325	542	1913	3541965
YMR058W_3primeutr	74.297	263.158	35	133	3541965
YMR058W_5primeutr	31.370	111.111	3	27	3541965
YMR059W	76.933	272.494	106	389	3541965
YMR059W_3primeutr	71.358	252.747	23	91	3541965
YMR060C	61.276	217.039	214	986	3541965
YMR060C_5primeutr	25.666	90.909	1	11	3541965
YMR061W	156.418	554.028	1128	2036	3541965
YMR061W_3primeutr	57.618	204.082	20	98	3541965
YMR062C	85.889	304.217	404	1328	3541965
YMR062C_3primeutr	132.154	468.085	22	47	3541965
YMR062C_5primeutr	70.582	250.000	2	8	3541965
YMR063W	19.552	69.252	50	722	3541965
YMR064W	50.888	180.244	281	1559	3541965
YMR064W_3primeutr	62.740	222.222	24	108	3541965
YMR065W	66.255	234.674	356	1517	3541965
YMR065W_3primeutr	92.639	328.125	21	64	3541965
YMR066W	39.855	141.163	381	2699	3541965
YMR067C	28.165	99.761	125	1253	3541965
YMR068W	29.487	104.443	134	1283	3541965
YMR068W_3primeutr	72.859	258.065	8	31	3541965
YMR068W_5primeutr	8.823	31.250	2	64	3541965
YMR069W	4.596	16.279	14	860	3541965
YMR070W	22.969	81.356	120	1475	3541965
YMR070W_3primeutr	10.457	37.037	5	135	3541965
YMR070W_5primeutr	14.478	51.282	12	234	3541965
YMR071C	310.785	1100.791	557	506	3541965
YMR071C_3primeutr	306.529	1085.714	38	35	3541965
YMR071C_5primeutr	151.248	535.714	15	28	3541965
YMR072W	220.665	781.588	433	554	3541965
YMR072W_3primeutr	308.427	1092.437	130	119	3541965
YMR072W_5primeutr	75.288	266.667	4	15	3541965
YMR073C	85.906	304.276	185	608	3541965
YMR073C_3primeutr	29.643	104.994	82	781	3541965
YMR074C	395.261	1400.000	616	440	3541965
YMR074C_3primeutr	717.269	2540.541	94	37	3541965
YMR075W	37.196	131.745	271	2057	3541965
YMR075W_3primeutr	26.747	94.737	9	95	3541965
YMR075W_5primeutr	23.833	84.416	26	308	3541965
YMR076C	12.218	43.274	166	3836	3541965
YMR076C_3primeutr	33.497	118.644	14	118	3541965
YMR077C	84.530	299.401	200	668	3541965
YMR077C_3primeutr	70.582	250.000	34	136	3541965
YMR077C_5primeutr	84.699	300.000	18	60	3541965
YMR078C	28.385	100.539	224	2228	3541965
YMR078C_3primeutr	31.370	111.111	8	72	3541965
YMR079W	97.778	346.325	311	898	3541965
YMR079W_3primeutr	137.131	485.714	153	315	3541965
YMR079W_5primeutr	35.291	125.000	2	16	3541965
YMR079W_intron	7.631	27.027	4	148	3541965
YMR080C	56.505	200.137	584	2918	3541965
YMR080C_3primeutr	107.949	382.353	143	374	3541965
YMR080C_5primeutr	30.880	109.375	7	64	3541965
YMR081C	1.108	3.925	4	1019	3541965
YMR081C_3primeutr	1.681	5.952	1	168	3541965
YMR081C_5primeutr	5.913	20.942	4	191	3541965
YMR083W	297.820	1054.867	1192	1130	3541965
YMR083W_3primeutr	261.671	926.829	76	82	3541965
YMR083W_5primeutr	149.807	530.612	26	49	3541965
YMR084W	6.068	21.492	17	791	3541965
YMR085W	8.897	31.514	41	1301	3541965
YMR086W	12.918	45.754	132	2885	3541965
YMR087W	28.661	101.517	87	857	3541965
YMR088C	72.628	257.244	435	1691	3541965
YMR088C_3primeutr	56.466	200.000	16	80	3541965
YMR088C_5primeutr	121.694	431.034	25	58	3541965
YMR089C	43.715	154.839	384	2480	3541965
YMR089C_3primeutr	77.304	273.810	46	168	3541965
YMR089C_5primeutr	28.233	100.000	10	100	3541965
YMR090W	78.196	276.968	190	686	3541965
YMR090W_3primeutr	95.885	339.623	18	53	3541965
YMR090W_5primeutr	89.519	317.073	13	41	3541965
YMR091C	70.259	248.855	326	1310	3541965
YMR091C_3primeutr	47.055	166.667	6	36	3541965
YMR091C_5primeutr	33.215	117.647	2	17	3541965
YMR092C	184.659	654.054	1210	1850	3541965
YMR092C_3primeutr	118.184	418.605	18	43	3541965
YMR092C_5primeutr	67.422	238.806	16	67	3541965
YMR093W	88.502	313.472	484	1544	3541965
YMR093W_3primeutr	163.623	579.545	51	88	3541965
YMR093W_5primeutr	11.524	40.816	2	49	3541965
YMR094W	10.399	36.831	53	1439	3541965
YMR095C	2.085	7.386	5	677	3541965
YMR096W	24.263	85.938	77	896	3541965
YMR096W_3primeutr	10.304	36.496	5	137	3541965
YMR096W_5primeutr	20.759	73.529	15	204	3541965
YMR097C	57.436	203.436	225	1106	3541965
YMR097C_3primeutr	31.370	111.111	2	18	3541965
YMR098C	39.873	141.228	260	1841	3541965
YMR098C_3primeutr	77.884	275.862	8	29	3541965
YMR098C_5primeutr	15.018	53.191	5	94	3541965
YMR099C	308.167	1091.518	978	896	3541965
YMR099C_3primeutr	149.155	528.302	28	53	3541965
YMR099C_5primeutr	35.291	125.000	1	8	3541965
YMR100W	52.681	186.595	348	1865	3541965
YMR100W_3primeutr	97.097	343.915	65	189	3541965
YMR100W_5primeutr	48.992	173.529	59	340	3541965
YMR101C	2.730	9.671	10	1034	3541965
YMR101C_3primeutr	4.033	14.286	2	140	3541965
YMR102C	31.758	112.485	282	2507	3541965
YMR102C_3primeutr	59.254	209.877	17	81	3541965
YMR102C_5primeutr	23.115	81.871	28	342	3541965
YMR104C	13.451	47.642	97	2036	3541965
YMR104C_3primeutr	24.494	86.758	19	219	3541965
YMR105C	14.677	51.986	89	1712	3541965
YMR105C_3primeutr	10.083	35.714	4	112	3541965
YMR105C_5primeutr	12.833	45.455	2	44	3541965
YMR106C	11.192	39.641	75	1892	3541965
YMR107W	4.840	17.143	6	350	3541965
YMR108W	149.774	530.494	1096	2066	3541965
YMR108W_3primeutr	238.266	843.931	146	173	3541965
YMR108W_5primeutr	158.163	560.209	107	191	3541965
YMR109W	19.583	69.361	254	3662	3541965
YMR109W_3primeutr	16.367	57.971	4	69	3541965
YMR109W_5primeutr	62.740	222.222	2	9	3541965
YMR110C	73.712	261.087	418	1601	3541965
YMR110C_3primeutr	66.993	237.288	28	118	3541965
YMR110C_5primeutr	52.937	187.500	3	16	3541965
YMR111C	49.118	173.976	242	1391	3541965
YMR111C_3primeutr	56.940	201.681	24	119	3541965
YMR111C_5primeutr	39.212	138.889	5	36	3541965
YMR112C	98.602	349.246	139	398	3541965
YMR112C_3primeutr	182.338	645.833	62	96	3541965
YMR112C_5primeutr	11.506	40.752	13	319	3541965
YMR113W	106.697	377.916	486	1286	3541965
YMR113W_3primeutr	60.499	214.286	6	28	3541965
YMR113W_5primeutr	103.521	366.667	11	30	3541965
YMR114C	21.639	76.646	85	1109	3541965
YMR114C_3primeutr	74.734	264.706	9	34	3541965
YMR114C_5primeutr	33.215	117.647	2	17	3541965
YMR115W	30.517	108.090	163	1508	3541965
YMR115W_3primeutr	23.527	83.333	15	180	3541965
YMR115W_5primeutr	31.370	111.111	3	27	3541965
YMR116C	6339.981	22455.992	21176	943	3541965
YMR116C_3primeutr	5854.741	20737.288	2447	118	3541965
YMR116C_5primeutr	4355.936	15428.571	216	14	3541965
YMR117C	45.155	159.938	103	644	3541965
YMR118C	2.381	8.432	5	593	3541965
YMR119W	67.236	238.146	447	1877	3541965
YMR119W_3primeutr	94.110	333.333	5	15	3541965
YMR119W_5primeutr	46.520	164.773	29	176	3541965
YMR120C	683.233	2419.989	4310	1781	3541965
YMR120C_3primeutr	672.418	2381.679	312	131	3541965
YMR120C_5primeutr	324.679	1150.000	23	20	3541965
YMR121C_3primeutr	49.101	173.913	4	23	3541965
YMR121C_5primeutr	28.590	101.266	8	79	3541965
YMR122W-A	961.237	3404.669	875	257	3541965
YMR122W-A_3primeutr	897.879	3180.258	741	233	3541965
YMR122W-A_5primeutr	467.303	1655.172	48	29	3541965
YMR123W	151.438	536.388	199	371	3541965
YMR123W_3primeutr	100.832	357.143	10	28	3541965
YMR123W_5primeutr	211.747	750.000	12	16	3541965
YMR124W	11.158	39.520	112	2834	3541965
YMR125W	89.238	316.076	812	2569	3541965
YMR125W_3primeutr	112.035	396.825	50	126	3541965
YMR125W_5primeutr	60.169	213.115	13	61	3541965
YMR125W_intron	8.991	31.847	10	314	3541965
YMR126C	87.081	308.438	318	1031	3541965
YMR126C_3primeutr	41.968	148.649	11	74	3541965
YMR126C_5primeutr	55.540	196.721	12	61	3541965
YMR127C	90.600	320.903	327	1019	3541965
YMR127C_3primeutr	88.087	312.000	39	125	3541965
YMR127C_5primeutr	71.394	252.874	22	87	3541965
YMR128W	41.912	148.450	565	3806	3541965
YMR128W_3primeutr	38.751	137.255	7	51	3541965
YMR128W_5primeutr	47.055	166.667	2	12	3541965
YMR129W	31.706	112.301	451	4016	3541965
YMR129W_3primeutr	36.042	127.660	12	94	3541965
YMR129W_5primeutr	6.722	23.810	1	42	3541965
YMR130W	120.865	428.101	390	911	3541965
YMR130W_3primeutr	120.998	428.571	27	63	3541965
YMR130W_5primeutr	54.644	193.548	12	62	3541965
YMR131C_3primeutr	255.861	906.250	29	32	3541965
YMR132C	80.794	286.169	180	629	3541965
YMR132C_5primeutr	25.208	89.286	5	56	3541965
YMR133W	0.445	1.575	2	1270	3541965
YMR134W	44.952	159.218	114	716	3541965
YMR134W_5primeutr	13.193	46.729	5	107	3541965
YMR135C	62.442	221.168	303	1370	3541965
YMR135C_3primeutr	84.949	300.885	34	113	3541965
YMR136W	14.075	49.852	84	1685	3541965
YMR136W_3primeutr	8.428	29.851	2	67	3541965
YMR136W_5primeutr	5.327	18.868	4	212	3541965
YMR137C	24.001	85.010	169	1988	3541965
YMR137C_3primeutr	16.855	59.701	4	67	3541965
YMR138W	62.034	219.723	127	578	3541965
YMR138W_3primeutr	95.790	339.286	19	56	3541965
YMR139W	43.552	154.260	172	1115	3541965
YMR139W_3primeutr	51.023	180.723	15	83	3541965
YMR139W_5primeutr	50.416	178.571	35	196	3541965
YMR140W	17.454	61.821	91	1472	3541965
YMR140W_3primeutr	29.038	102.850	83	807	3541965
YMR142C_3primeutr	3732.487	13220.339	780	59	3541965
YMR142C_intron	248.650	880.711	347	394	3541965
YMR143W_3primeutr	2986.327	10577.465	751	71	3541965
YMR143W_5primeutr	3082.093	10916.667	131	12	3541965
YMR143W_intron	228.076	807.836	433	536	3541965
YMR144W	32.861	116.392	120	1031	3541965
YMR144W_3primeutr	39.765	140.845	40	284	3541965
YMR144W_5primeutr	33.366	118.182	13	110	3541965
YMR145C	60.152	213.056	359	1685	3541965
YMR145C_3primeutr	99.646	352.941	6	17	3541965
YMR145C_5primeutr	54.294	192.308	10	52	3541965
YMR146C	190.829	675.908	707	1046	3541965
YMR146C_3primeutr	278.408	986.111	71	72	3541965
YMR146C_5primeutr	184.128	652.174	15	23	3541965
YMR147W	14.661	51.929	35	674	3541965
YMR147W_5primeutr	4.214	14.925	1	67	3541965
YMR148W	28.925	102.450	46	449	3541965
YMR148W_5primeutr	26.351	93.333	21	225	3541965
YMR149W	164.229	581.692	502	863	3541965
YMR150C	166.451	589.565	339	575	3541965
YMR152W	45.173	160.000	176	1100	3541965
YMR152W_3primeutr	28.233	100.000	6	60	3541965
YMR152W_5primeutr	30.800	109.091	6	55	3541965
YMR153W	110.957	393.007	562	1430	3541965
YMR153W_3primeutr	97.570	345.588	47	136	3541965
YMR153W_5primeutr	47.055	166.667	4	24	3541965
YMR154C	8.524	30.192	66	2186	3541965
YMR154C_3primeutr	19.141	67.797	4	59	3541965
YMR155W	50.600	179.222	295	1646	3541965
YMR156C	18.848	66.759	48	719	3541965
YMR157C	85.432	302.597	233	770	3541965
YMR157C_3primeutr	62.050	219.780	20	91	3541965
YMR158C-A_3primeutr	20.913	74.074	2	27	3541965
YMR158C-A_5primeutr	62.740	222.222	6	27	3541965
YMR158W	120.140	425.532	200	470	3541965
YMR158W_3primeutr	100.832	357.143	25	70	3541965
YMR158W_5primeutr	30.250	107.143	3	28	3541965
YMR159C	21.718	76.923	35	455	3541965
YMR160W	8.977	31.798	78	2453	3541965
YMR160W_3primeutr	20.913	74.074	2	27	3541965
YMR160W_5primeutr	8.555	30.303	1	33	3541965
YMR161W	134.284	475.628	322	677	3541965
YMR161W_3primeutr	164.880	584.000	146	250	3541965
YMR161W_5primeutr	147.887	523.810	11	21	3541965
YMR162C	15.272	54.092	269	4973	3541965
YMR162C_3primeutr	11.999	42.500	17	400	3541965
YMR162C_5primeutr	13.031	46.154	6	130	3541965
YMR163C	16.247	57.547	122	2120	3541965
YMR163C_3primeutr	16.608	58.824	2	34	3541965
YMR163C_5primeutr	10.859	38.462	5	130	3541965
YMR164C_3primeutr	22.687	80.357	9	112	3541965
YMR164C_5primeutr	24.101	85.366	7	82	3541965
YMR165C	14.165	50.174	130	2591	3541965
YMR165C_3primeutr	18.333	64.935	5	77	3541965
YMR165C_5primeutr	4.785	16.949	2	118	3541965
YMR166C	14.766	52.299	58	1109	3541965
YMR166C_3primeutr	16.878	59.783	11	184	3541965
YMR167W	18.561	65.744	152	2312	3541965
YMR167W_3primeutr	15.111	53.521	38	710	3541965
YMR168C	25.779	91.307	167	1829	3541965
YMR168C_3primeutr	37.644	133.333	8	60	3541965
YMR168C_5primeutr	13.661	48.387	3	62	3541965
YMR169C_3primeutr	14.859	52.632	1	19	3541965
YMR169C_5primeutr	26.061	92.308	12	130	3541965
YMR170C_3primeutr	30.880	109.375	7	64	3541965
YMR170C_5primeutr	4.910	17.391	2	115	3541965
YMR171C	45.377	160.725	266	1655	3541965
YMR171C_3primeutr	53.643	190.000	38	200	3541965
YMR171C_5primeutr	40.556	143.646	26	181	3541965
YMR172W	24.550	86.957	188	2162	3541965
YMR173W_3primeutr	49.531	175.439	10	57	3541965
YMR173W_5primeutr	22.586	80.000	2	25	3541965
YMR174C	9.456	33.493	7	209	3541965
YMR174C_3primeutr	19.105	67.669	9	133	3541965
YMR174C_5primeutr	11.764	41.667	1	24	3541965
YMR175W	5.833	20.661	5	242	3541965
YMR175W_3primeutr	19.567	69.307	7	101	3541965
YMR176W	15.789	55.923	237	4238	3541965
YMR176W_3primeutr	6.803	24.096	6	249	3541965
YMR176W_5primeutr	12.456	44.118	3	68	3541965
YMR177W	69.709	246.906	379	1535	3541965
YMR177W_3primeutr	76.432	270.718	49	181	3541965
YMR177W_5primeutr	78.425	277.778	15	54	3541965
YMR178W	171.036	605.804	501	827	3541965
YMR178W_3primeutr	133.098	471.429	66	140	3541965
YMR178W_5primeutr	195.459	692.308	9	13	3541965
YMR179W	13.999	49.583	113	2279	3541965
YMR180C	60.269	213.472	206	965	3541965
YMR181C	13.300	47.109	22	467	3541965
YMR181C_3primeutr	19.584	69.364	12	173	3541965
YMR181C_5primeutr	24.550	86.957	14	161	3541965
YMR182C	5.310	18.809	12	638	3541965
YMR182C_3primeutr	6.072	21.505	2	93	3541965
YMR182C_5primeutr	9.308	32.967	3	91	3541965
YMR182W-A	15.861	56.180	5	89	3541965
YMR183C	93.264	330.337	294	890	3541965
YMR183C_3primeutr	42.543	150.685	11	73	3541965
YMR183C_5primeutr	141.165	500.000	26	52	3541965
YMR184W	74.471	263.773	158	599	3541965
YMR184W_3primeutr	50.416	178.571	10	56	3541965
YMR184W_5primeutr	118.875	421.053	8	19	3541965
YMR185W	52.961	187.585	553	2948	3541965
YMR185W_3primeutr	47.055	166.667	3	18	3541965
YMR186W_3primeutr	2272.928	8050.633	636	79	3541965
YMR186W_5primeutr	443.660	1571.429	11	7	3541965
YMR187C	48.722	172.573	224	1298	3541965
YMR187C_3primeutr	44.578	157.895	27	171	3541965
YMR188C	259.853	920.391	659	716	3541965
YMR188C_3primeutr	216.911	768.293	63	82	3541965
YMR188C_5primeutr	89.832	318.182	14	44	3541965
YMR189W	85.780	303.830	944	3107	3541965
YMR189W_3primeutr	123.270	436.620	31	71	3541965
YMR189W_5primeutr	53.975	191.176	26	136	3541965
YMR190C	7.990	28.302	123	4346	3541965
YMR191W	48.478	171.708	193	1124	3541965
YMR192W	17.605	62.356	135	2165	3541965
YMR192W_3primeutr	20.459	72.464	5	69	3541965
YMR192W_5primeutr	8.183	28.986	2	69	3541965
YMR193W	156.930	555.841	433	779	3541965
YMR193W_3primeutr	265.389	940.000	94	100	3541965
YMR194C-B	79.878	282.927	58	205	3541965
YMR194C-B_3primeutr	52.526	186.047	24	129	3541965
YMR194C-B_intron	48.525	171.875	11	64	3541965
YMR194W_3primeutr	1385.074	4905.882	417	85	3541965
YMR194W_intron	313.975	1112.088	506	455	3541965
YMR195W	464.453	1645.078	635	386	3541965
YMR195W_3primeutr	434.737	1539.823	174	113	3541965
YMR195W_5primeutr	191.255	677.419	42	62	3541965
YMR196W	17.187	60.875	199	3269	3541965
YMR196W_3primeutr	41.827	148.148	16	108	3541965
YMR196W_5primeutr	17.926	63.492	4	63	3541965
YMR197C	77.038	272.866	179	656	3541965
YMR197C_3primeutr	67.221	238.095	35	147	3541965
YMR197C_5primeutr	52.937	187.500	3	16	3541965
YMR198W	38.076	134.863	241	1787	3541965
YMR198W_3primeutr	45.173	160.000	16	100	3541965
YMR198W_5primeutr	67.221	238.095	10	42	3541965
YMR199W	38.492	136.336	224	1643	3541965
YMR199W_3primeutr	85.039	301.205	25	83	3541965
YMR199W_5primeutr	22.206	78.652	14	178	3541965
YMR200W	296.208	1049.159	811	773	3541965
YMR200W_3primeutr	243.446	862.275	288	334	3541965
YMR200W_5primeutr	298.190	1056.180	94	89	3541965
YMR201C	28.259	100.091	110	1099	3541965
YMR201C_3primeutr	34.074	120.690	21	174	3541965
YMR201C_5primeutr	5.762	20.408	2	98	3541965
YMR202W	638.712	2262.295	1518	671	3541965
YMR202W_3primeutr	355.735	1260.000	63	50	3541965
YMR202W_5primeutr	460.642	1631.579	31	19	3541965
YMR203W	74.820	265.009	309	1166	3541965
YMR203W_3primeutr	95.474	338.164	70	207	3541965
YMR203W_5primeutr	14.478	51.282	2	39	3541965
YMR204C	22.095	78.261	99	1265	3541965
YMR204C_5primeutr	8.067	28.571	1	35	3541965
YMR205C	140.087	496.183	1430	2882	3541965
YMR205C_3primeutr	168.585	597.122	166	278	3541965
YMR205C_5primeutr	144.045	510.204	25	49	3541965
YMR206W	0.299	1.059	1	944	3541965
YMR207C	8.504	30.122	192	6374	3541965
YMR207C_5primeutr	6.643	23.529	2	85	3541965
YMR208W	71.746	254.123	339	1334	3541965
YMR208W_3primeutr	99.197	351.351	26	74	3541965
YMR209C	82.688	292.878	403	1376	3541965
YMR209C_3primeutr	23.003	81.474	84	1031	3541965
YMR209C_5primeutr	84.699	300.000	6	20	3541965
YMR210W	55.965	198.225	268	1352	3541965
YMR210W_3primeutr	74.297	263.158	10	38	3541965
YMR210W_5primeutr	49.823	176.471	3	17	3541965
YMR211W	109.773	388.811	556	1430	3541965
YMR211W_3primeutr	161.992	573.770	70	122	3541965
YMR212C	96.672	342.407	805	2351	3541965
YMR212C_3primeutr	144.694	512.500	41	80	3541965
YMR212C_5primeutr	94.965	336.364	37	110	3541965
YMR213W	18.133	64.225	114	1775	3541965
YMR213W_3primeutr	15.685	55.556	1	18	3541965
YMR213W_5primeutr	38.942	137.931	4	29	3541965
YMR214W	76.050	269.366	306	1136	3541965
YMR214W_3primeutr	65.933	233.533	39	167	3541965
YMR215W	68.210	241.598	381	1577	3541965
YMR215W_3primeutr	98.201	347.826	40	115	3541965
YMR216C	42.520	150.605	336	2231	3541965
YMR216C_3primeutr	55.809	197.674	34	172	3541965
YMR216C_5primeutr	32.829	116.279	20	172	3541965
YMR217W	342.369	1212.658	1916	1580	3541965
YMR217W_3primeutr	270.229	957.143	67	70	3541965
YMR217W_5primeutr	206.317	730.769	19	26	3541965
YMR218C	39.821	141.045	467	3311	3541965
YMR219W	10.774	38.160	190	4979	3541965
YMR219W_3primeutr	10.457	37.037	1	27	3541965
YMR220W	124.325	440.353	598	1358	3541965
YMR220W_3primeutr	106.452	377.049	23	61	3541965
YMR220W_5primeutr	15.685	55.556	4	72	3541965
