# Downloaded from http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM346118, 2/14/2009
orf	norm	dens	count	len	total
YMR072W_3_utr	387.967	563.025	67	119	1451219
YMR072W_5_utr	275.630	400.000	6	15	1451219
YMR073C	91.801	133.224	81	608	1451219
YMR073C_3_utr	34.410	49.936	39	781	1451219
YMR074C	508.976	738.636	325	440	1451219
YMR074C_3_utr	651.829	945.946	35	37	1451219
YMR075W	32.159	46.670	96	2057	1451219
YMR075W_3_utr	29.014	42.105	4	95	1451219
YMR075W_5_utr	24.610	35.714	11	308	1451219
YMR076C	13.293	19.291	74	3836	1451219
YMR076C_3_utr	17.519	25.424	3	118	1451219
YMR077C	123.786	179.641	120	668	1451219
YMR077C_3_utr	126.668	183.824	25	136	1451219
YMR077C_5_utr	68.908	100.000	6	60	1451219
YMR078C	30.928	44.883	100	2228	1451219
YMR078C_3_utr	9.570	13.889	1	72	1451219
YMR079W	125.077	181.514	163	898	1451219
YMR079W_3_utr	150.940	219.048	69	315	1451219
YMR079W_5_utr	0.000	0.000	0	16	1451219
YMR079W_intron	37.247	54.054	8	148	1451219
YMR080C	56.675	82.248	240	2918	1451219
YMR080C_3_utr	103.177	149.733	56	374	1451219
YMR080C_5_utr	43.067	62.500	4	64	1451219
YMR081C	0.676	0.981	1	1019	1451219
YMR081C_3_utr	0.000	0.000	0	168	1451219
YMR081C_5_utr	7.215	10.471	2	191	1451219
YMR083W	280.509	407.080	460	1130	1451219
YMR083W_3_utr	277.311	402.439	33	82	1451219
YMR083W_5_utr	196.879	285.714	14	49	1451219
YMR084W	6.969	10.114	8	791	1451219
YMR085W	11.123	16.141	21	1301	1451219
YMR086W	17.436	25.303	73	2885	1451219
YMR087W	21.710	31.505	27	857	1451219
YMR088C	71.312	103.489	175	1691	1451219
YMR088C_3_utr	94.748	137.500	11	80	1451219
YMR088C_5_utr	71.284	103.448	6	58	1451219
YMR089C	48.624	70.565	175	2480	1451219
YMR089C_3_utr	77.931	113.095	19	168	1451219
YMR089C_5_utr	82.689	120.000	12	100	1451219
YMR090W	75.336	109.329	75	686	1451219
YMR090W_3_utr	39.004	56.604	3	53	1451219
YMR090W_5_utr	117.647	170.732	7	41	1451219
YMR091C	80.480	116.794	153	1310	1451219
YMR091C_3_utr	76.564	111.111	4	36	1451219
YMR091C_5_utr	121.602	176.471	3	17	1451219
YMR092C	205.233	297.838	551	1850	1451219
YMR092C_3_utr	336.525	488.372	21	43	1451219
YMR092C_5_utr	123.417	179.104	12	67	1451219
YMR093W	113.805	165.155	255	1544	1451219
YMR093W_3_utr	219.251	318.182	28	88	1451219
YMR093W_5_utr	42.188	61.224	3	49	1451219
YMR094W	13.408	19.458	28	1439	1451219
YMR095C	1.018	1.477	1	677	1451219
YMR096W	16.919	24.554	22	896	1451219
YMR096W_3_utr	10.060	14.599	2	137	1451219
YMR096W_5_utr	16.889	24.510	5	204	1451219
YMR097C	74.141	107.595	119	1106	1451219
YMR097C_3_utr	0.000	0.000	0	18	1451219
YMR098C	36.681	53.232	98	1841	1451219
YMR098C_3_utr	47.522	68.966	2	29	1451219
YMR098C_5_utr	0.000	0.000	0	94	1451219
YMR099C	380.684	552.455	495	896	1451219
YMR099C_3_utr	403.044	584.906	31	53	1451219
YMR099C_5_utr	689.076	1000.000	8	8	1451219
YMR100W	61.333	89.008	166	1865	1451219
YMR100W_3_utr	98.439	142.857	27	189	1451219
YMR100W_5_utr	64.854	94.118	32	340	1451219
YMR101C	4.665	6.770	7	1034	1451219
YMR101C_3_utr	14.766	21.429	3	140	1451219
YMR102C	32.983	47.866	120	2507	1451219
YMR102C_3_utr	42.536	61.728	5	81	1451219
YMR102C_5_utr	36.267	52.632	18	342	1451219
YMR104C	16.584	24.067	49	2036	1451219
YMR104C_3_utr	0.000	0.000	0	219	1451219
YMR105C	20.527	29.790	51	1712	1451219
YMR105C_3_utr	43.067	62.500	7	112	1451219
YMR105C_5_utr	62.643	90.909	4	44	1451219
YMR106C	10.926	15.856	30	1892	1451219
YMR107W	3.938	5.714	2	350	1451219
YMR108W	132.412	192.159	397	2066	1451219
YMR108W_3_utr	298.732	433.526	75	173	1451219
YMR108W_5_utr	155.132	225.131	43	191	1451219
YMR109W	23.145	33.588	123	3662	1451219
YMR109W_3_utr	39.946	57.971	4	69	1451219
YMR109W_5_utr	0.000	0.000	0	9	1451219
YMR110C	80.055	116.177	186	1601	1451219
YMR110C_3_utr	64.236	93.220	11	118	1451219
YMR110C_5_utr	0.000	0.000	0	16	1451219
YMR111C	46.070	66.858	93	1391	1451219
YMR111C_3_utr	69.487	100.840	12	119	1451219
YMR111C_5_utr	38.282	55.556	2	36	1451219
YMR112C	138.508	201.005	80	398	1451219
YMR112C_3_utr	215.336	312.500	30	96	1451219
YMR112C_5_utr	8.640	12.539	4	319	1451219
YMR113W	104.487	151.633	195	1286	1451219
YMR113W_3_utr	147.659	214.286	6	28	1451219
YMR113W_5_utr	114.846	166.667	5	30	1451219
YMR114C	27.961	40.577	45	1109	1451219
YMR114C_3_utr	81.068	117.647	4	34	1451219
YMR114C_5_utr	40.534	58.824	1	17	1451219
YMR115W	48.436	70.292	106	1508	1451219
YMR115W_3_utr	42.110	61.111	11	180	1451219
YMR115W_5_utr	0.000	0.000	0	27	1451219
YMR116C	5248.814	7617.179	7183	943	1451219
YMR116C_3_utr	7474.721	10847.458	1280	118	1451219
YMR116C_5_utr	10779.115	15642.857	219	14	1451219
YMR117C	54.570	79.193	51	644	1451219
YMR118C	0.000	0.000	0	593	1451219
YMR119W	64.612	93.767	176	1877	1451219
YMR119W_3_utr	45.938	66.667	1	15	1451219
YMR119W_5_utr	58.728	85.227	15	176	1451219
YMR120C	533.927	774.846	1380	1781	1451219
YMR120C_3_utr	557.573	809.160	106	131	1451219
YMR120C_5_utr	516.807	750.000	15	20	1451219
YMR121C_3_utr	179.759	260.870	6	23	1451219
YMR121C_5_utr	69.780	101.266	8	79	1451219
YMR122W-A	756.107	1097.276	282	257	1451219
YMR122W-A_3_utr	967.072	1403.433	327	233	1451219
YMR122W-A_5_utr	1235.584	1793.103	52	29	1451219
YMR123W	130.014	188.679	70	371	1451219
YMR123W_3_utr	196.879	285.714	8	28	1451219
YMR123W_5_utr	301.471	437.500	7	16	1451219
YMR124W	16.534	23.994	68	2834	1451219
YMR125W	97.635	141.689	364	2569	1451219
YMR125W_3_utr	120.315	174.603	22	126	1451219
YMR125W_5_utr	56.482	81.967	5	61	1451219
YMR125W_intron	6.584	9.554	3	314	1451219
YMR126C	108.942	158.099	163	1031	1451219
YMR126C_3_utr	27.936	40.541	3	74	1451219
YMR126C_5_utr	90.371	131.148	8	61	1451219
YMR127C	73.709	106.968	109	1019	1451219
YMR127C_3_utr	121.277	176.000	22	125	1451219
YMR127C_5_utr	95.045	137.931	12	87	1451219
YMR128W	48.340	70.152	267	3806	1451219
YMR128W_3_utr	94.579	137.255	7	51	1451219
YMR128W_5_utr	114.846	166.667	2	12	1451219
YMR129W	35.861	52.042	209	4016	1451219
YMR129W_3_utr	58.645	85.106	8	94	1451219
YMR129W_5_utr	49.220	71.429	3	42	1451219
YMR130W	127.074	184.413	168	911	1451219
YMR130W_3_utr	164.066	238.095	15	63	1451219
YMR130W_5_utr	55.571	80.645	5	62	1451219
YMR131C_3_utr	279.937	406.250	13	32	1451219
YMR132C	102.978	149.444	94	629	1451219
YMR132C_5_utr	49.220	71.429	4	56	1451219
YMR133W	1.085	1.575	2	1270	1451219
YMR134W	46.195	67.039	48	716	1451219
YMR134W_5_utr	12.880	18.692	2	107	1451219
YMR135C	75.949	110.219	151	1370	1451219
YMR135C_3_utr	109.764	159.292	18	113	1451219
YMR136W	26.173	37.982	64	1685	1451219
YMR136W_3_utr	30.854	44.776	3	67	1451219
YMR136W_5_utr	6.501	9.434	2	212	1451219
YMR137C	24.263	35.211	70	1988	1451219
YMR137C_3_utr	20.569	29.851	2	67	1451219
YMR138W	69.146	100.346	58	578	1451219
YMR138W_3_utr	61.525	89.286	5	56	1451219
YMR139W	33.990	49.327	55	1115	1451219
YMR139W_3_utr	74.719	108.434	9	83	1451219
YMR139W_5_utr	38.673	56.122	11	196	1451219
YMR140W	21.534	31.250	46	1472	1451219
YMR140W_3_utr	31.593	45.849	37	807	1451219
YMR142C_3_utr	6353.513	9220.339	544	59	1451219
YMR142C_intron	302.564	439.086	173	394	1451219
YMR143W_3_utr	3416.263	4957.746	352	71	1451219
YMR143W_5_utr	3617.648	5250.000	63	12	1451219
YMR143W_intron	213.408	309.701	166	536	1451219
YMR144W	40.770	59.166	61	1031	1451219
YMR144W_3_utr	43.674	63.380	18	284	1451219
YMR144W_5_utr	31.322	45.455	5	110	1451219
YMR145C	64.205	93.175	157	1685	1451219
YMR145C_3_utr	40.534	58.824	1	17	1451219
YMR145C_5_utr	79.509	115.385	6	52	1451219
YMR146C	206.855	300.191	314	1046	1451219
YMR146C_3_utr	277.544	402.778	29	72	1451219
YMR146C_5_utr	359.518	521.739	12	23	1451219
YMR147W	8.179	11.869	8	674	1451219
YMR147W_5_utr	10.285	14.925	1	67	1451219
YMR148W	23.020	33.408	15	449	1451219
YMR148W_5_utr	21.438	31.111	7	225	1451219
YMR149W	147.716	214.368	185	863	1451219
YMR150C	149.799	217.391	125	575	1451219
YMR152W	46.982	68.182	75	1100	1451219
YMR152W_3_utr	91.877	133.333	8	60	1451219
YMR152W_5_utr	37.586	54.545	3	55	1451219
YMR153W	101.193	146.853	210	1430	1451219
YMR153W_3_utr	70.934	102.941	14	136	1451219
YMR153W_5_utr	86.134	125.000	3	24	1451219
YMR154C	10.718	15.554	34	2186	1451219
YMR154C_3_utr	0.000	0.000	0	59	1451219
YMR155W	46.887	68.044	112	1646	1451219
YMR156C	26.835	38.943	28	719	1451219
YMR157C	95.755	138.961	107	770	1451219
YMR157C_3_utr	60.578	87.912	8	91	1451219
YMR158C-A_3_utr	153.128	222.222	6	27	1451219
YMR158C-A_5_utr	25.521	37.037	1	27	1451219
YMR158W	124.620	180.851	85	470	1451219
YMR158W_3_utr	108.283	157.143	11	70	1451219
YMR158W_5_utr	172.269	250.000	7	28	1451219
YMR159C	33.318	48.352	22	455	1451219
YMR160W	12.922	18.753	46	2453	1451219
YMR160W_3_utr	0.000	0.000	0	27	1451219
YMR160W_5_utr	41.762	60.606	2	33	1451219
YMR161W	147.586	214.180	145	677	1451219
YMR161W_3_utr	212.235	308.000	77	250	1451219
YMR161W_5_utr	295.318	428.571	9	21	1451219
YMR162C	15.658	22.723	113	4973	1451219
YMR162C_3_utr	18.950	27.500	11	400	1451219
YMR162C_5_utr	37.104	53.846	7	130	1451219
YMR163C	17.227	25.000	53	2120	1451219
YMR163C_3_utr	20.267	29.412	1	34	1451219
YMR163C_5_utr	15.902	23.077	3	130	1451219
YMR164C_3_utr	18.457	26.786	3	112	1451219
YMR164C_5_utr	42.017	60.976	5	82	1451219
YMR165C	14.361	20.841	54	2591	1451219
YMR165C_3_utr	0.000	0.000	0	77	1451219
YMR165C_5_utr	11.679	16.949	2	118	1451219
YMR166C	13.048	18.936	21	1109	1451219
YMR166C_3_utr	7.490	10.870	2	184	1451219
YMR167W	20.267	29.412	68	2312	1451219
YMR167W_3_utr	15.528	22.535	16	710	1451219
YMR168C	22.605	32.805	60	1829	1451219
YMR168C_3_utr	22.969	33.333	2	60	1451219
YMR168C_5_utr	0.000	0.000	0	62	1451219
YMR169C_3_utr	36.267	52.632	1	19	1451219
YMR169C_5_utr	5.301	7.692	1	130	1451219
YMR170C_3_utr	10.767	15.625	1	64	1451219
YMR170C_5_utr	0.000	0.000	0	115	1451219
YMR171C	48.298	70.091	116	1655	1451219
YMR171C_3_utr	34.454	50.000	10	200	1451219
YMR171C_5_utr	38.070	55.249	10	181	1451219
YMR172W	24.860	36.078	78	2162	1451219
YMR173W_3_utr	48.356	70.175	4	57	1451219
YMR173W_5_utr	27.563	40.000	1	25	1451219
YMR174C	9.891	14.354	3	209	1451219
YMR174C_3_utr	0.000	0.000	0	133	1451219
YMR174C_5_utr	28.711	41.667	1	24	1451219
YMR175W	8.542	12.397	3	242	1451219
YMR175W_3_utr	6.823	9.901	1	101	1451219
YMR176W	16.097	23.360	99	4238	1451219
YMR176W_3_utr	2.767	4.016	1	249	1451219
YMR176W_5_utr	20.267	29.412	2	68	1451219
YMR177W	80.355	116.612	179	1535	1451219
YMR177W_3_utr	68.527	99.448	18	181	1451219
YMR177W_5_utr	114.846	166.667	9	54	1451219
YMR178W	166.645	241.838	200	827	1451219
YMR178W_3_utr	177.191	257.143	36	140	1451219
YMR178W_5_utr	106.012	153.846	2	13	1451219
YMR179W	18.746	27.205	62	2279	1451219
YMR180C	58.554	84.974	82	965	1451219
YMR181C	14.755	21.413	10	467	1451219
YMR181C_3_utr	51.780	75.145	13	173	1451219
YMR181C_5_utr	21.400	31.056	5	161	1451219
YMR182C	7.560	10.972	7	638	1451219
YMR182C_3_utr	7.409	10.753	1	93	1451219
YMR182C_5_utr	0.000	0.000	0	91	1451219
YMR182W-A	38.712	56.180	5	89	1451219
YMR183C	113.039	164.045	146	890	1451219
YMR183C_3_utr	56.636	82.192	6	73	1451219
YMR183C_5_utr	92.760	134.615	7	52	1451219
YMR184W	142.647	207.012	124	599	1451219
YMR184W_3_utr	172.269	250.000	14	56	1451219
YMR184W_5_utr	108.801	157.895	3	19	1451219
YMR185W	43.009	62.415	184	2948	1451219
YMR185W_3_utr	76.564	111.111	2	18	1451219
YMR186W_3_utr	2948.198	4278.481	338	79	1451219
YMR186W_5_utr	1279.712	1857.143	13	7	1451219
YMR187C	41.408	60.092	78	1298	1451219
YMR187C_3_utr	36.267	52.632	9	171	1451219
YMR188C	282.945	410.615	294	716	1451219
YMR188C_3_utr	302.521	439.024	36	82	1451219
YMR188C_5_utr	266.234	386.364	17	44	1451219
YMR189W	69.861	101.384	315	3107	1451219
YMR189W_3_utr	135.874	197.183	14	71	1451219
YMR189W_5_utr	45.601	66.176	9	136	1451219
YMR190C	9.038	13.116	57	4346	1451219
YMR191W	45.366	65.836	74	1124	1451219
YMR192W	24.189	35.104	76	2165	1451219
YMR192W_3_utr	19.973	28.986	2	69	1451219
YMR192W_5_utr	9.987	14.493	1	69	1451219
YMR193W	187.528	272.144	212	779	1451219
YMR193W_3_utr	179.160	260.000	26	100	1451219
YMR194C-B	77.311	112.195	23	205	1451219
YMR194C-B_3_utr	138.884	201.550	26	129	1451219
YMR194C-B_intron	32.300	46.875	3	64	1451219
YMR194W_3_utr	2918.439	4235.294	360	85	1451219
YMR194W_intron	392.243	569.231	259	455	1451219
YMR195W	489.137	709.845	274	386	1451219
YMR195W_3_utr	658.586	955.752	108	113	1451219
YMR195W_5_utr	377.880	548.387	34	62	1451219
YMR196W	16.652	24.166	79	3269	1451219
YMR196W_3_utr	31.902	46.296	5	108	1451219
YMR196W_5_utr	0.000	0.000	0	63	1451219
YMR197C	97.689	141.768	93	656	1451219
YMR197C_3_utr	112.502	163.265	24	147	1451219
YMR197C_5_utr	43.067	62.500	1	16	1451219
YMR198W	48.201	69.950	125	1787	1451219
YMR198W_3_utr	55.126	80.000	8	100	1451219
YMR198W_5_utr	32.813	47.619	2	42	1451219
YMR199W	45.295	65.733	108	1643	1451219
YMR199W_3_utr	58.115	84.337	7	83	1451219
YMR199W_5_utr	38.712	56.180	10	178	1451219
YMR200W	292.389	424.321	328	773	1451219
YMR200W_3_utr	305.339	443.114	148	334	1451219
YMR200W_5_utr	340.667	494.382	44	89	1451219
YMR201C	32.604	47.316	52	1099	1451219
YMR201C_3_utr	63.363	91.954	16	174	1451219
YMR201C_5_utr	7.031	10.204	1	98	1451219
YMR202W	558.655	810.730	544	671	1451219
YMR202W_3_utr	496.135	720.000	36	50	1451219
YMR202W_5_utr	616.542	894.737	17	19	1451219
YMR203W	54.961	79.760	93	1166	1451219
YMR203W_3_utr	103.195	149.758	31	207	1451219
YMR203W_5_utr	53.006	76.923	3	39	1451219
YMR204C	27.236	39.526	50	1265	1451219
YMR204C_5_utr	39.376	57.143	2	35	1451219
YMR205C	118.114	171.409	494	2882	1451219
YMR205C_3_utr	250.348	363.309	101	278	1451219
YMR205C_5_utr	56.251	81.633	4	49	1451219
YMR206W	0.000	0.000	0	944	1451219
YMR207C	6.595	9.570	61	6374	1451219
YMR207C_5_utr	8.107	11.765	1	85	1451219
YMR208W	72.833	105.697	141	1334	1451219
YMR208W_3_utr	176.925	256.757	19	74	1451219
YMR209C	95.149	138.081	190	1376	1451219
YMR209C_3_utr	38.765	56.256	58	1031	1451219
YMR209C_5_utr	137.815	200.000	4	20	1451219
YMR210W	51.477	74.704	101	1352	1451219
YMR210W_3_utr	0.000	0.000	0	38	1451219
YMR210W_5_utr	81.068	117.647	2	17	1451219
YMR211W	95.892	139.161	199	1430	1451219
YMR211W_3_utr	146.852	213.115	26	122	1451219
YMR212C	100.826	146.321	344	2351	1451219
YMR212C_3_utr	129.202	187.500	15	80	1451219
YMR212C_5_utr	93.965	136.364	15	110	1451219
YMR213W	20.963	30.423	54	1775	1451219
YMR213W_3_utr	0.000	0.000	0	18	1451219
YMR213W_5_utr	71.284	103.448	3	29	1451219
YMR214W	103.119	149.648	170	1136	1451219
YMR214W_3_utr	94.903	137.725	23	167	1451219
YMR215W	62.921	91.313	144	1577	1451219
YMR215W_3_utr	149.799	217.391	25	115	1451219
YMR216C	39.226	56.925	127	2231	1451219
YMR216C_3_utr	64.100	93.023	16	172	1451219
YMR216C_5_utr	24.038	34.884	6	172	1451219
YMR217W	217.190	315.190	498	1580	1451219
YMR217W_3_utr	541.417	785.714	55	70	1451219
YMR217W_5_utr	265.029	384.615	10	26	1451219
YMR218C	47.034	68.257	226	3311	1451219
YMR219W	12.871	18.678	93	4979	1451219
YMR219W_3_utr	25.521	37.037	1	27	1451219
YMR220W	148.167	215.022	292	1358	1451219
YMR220W_3_utr	158.149	229.508	14	61	1451219
YMR220W_5_utr	28.711	41.667	3	72	1451219
YMR221C	51.329	74.489	113	1517	1451219
YMR221C_3_utr	43.984	63.830	3	47	1451219
YMR221C_5_utr	0.000	0.000	0	34	1451219
YMR222C	37.828	54.896	37	674	1451219
YMR222C_3_utr	108.801	157.895	3	19	1451219
YMR222C_5_utr	57.423	83.333	2	24	1451219
YMR223W	56.370	81.805	116	1418	1451219
YMR223W_3_utr	58.095	84.309	36	427	1451219
YMR223W_5_utr	159.018	230.769	6	26	1451219
YMR224C	14.238	20.663	43	2081	1451219
YMR224C_3_utr	16.214	23.529	2	85	1451219
YMR224C_5_utr	0.000	0.000	0	21	1451219
YMR225C	98.439	142.857	40	280	1451219
YMR225C_3_utr	80.392	116.667	14	120	1451219
YMR225C_intron	24.787	35.971	5	139	1451219
YMR226C	276.143	400.744	323	806	1451219
YMR226C_3_utr	299.598	434.783	10	23	1451219
YMR226C_5_utr	367.507	533.333	8	15	1451219
YMR227C	38.045	55.211	98	1775	1451219
YMR227C_3_utr	21.534	31.250	2	64	1451219
YMR227C_5_utr	18.134	26.316	1	38	1451219
YMR228W	101.216	146.887	151	1028	1451219
YMR228W_3_utr	157.158	228.070	13	57	1451219
YMR229C	77.110	111.903	581	5192	1451219
YMR229C_3_utr	222.936	323.529	22	68	1451219
YMR229C_5_utr	53.006	76.923	7	91	1451219
YMR230W-A	119.055	172.775	33	191	1451219
YMR230W_3_utr	6550.474	9506.173	770	81	1451219
YMR230W_5_utr	5558.545	8066.667	121	15	1451219
YMR230W_intron	303.399	440.299	177	402	1451219
YMR231W	22.731	32.988	102	3092	1451219
YMR231W_3_utr	31.145	45.198	8	177	1451219
YMR232W	4.738	6.876	14	2036	1451219
YMR233W	120.059	174.231	119	683	1451219
YMR233W_3_utr	177.973	258.278	39	151	1451219
YMR233W_5_utr	53.006	76.923	2	26	1451219
YMR234W	40.070	58.151	61	1049	1451219
YMR234W_3_utr	85.467	124.031	16	129	1451219
YMR234W_5_utr	8.613	12.500	1	80	1451219
YMR235C	299.574	434.747	533	1226	1451219
YMR235C_3_utr	308.123	447.154	55	123	1451219
YMR235C_5_utr	535.948	777.778	7	9	1451219
YMR236W	282.289	409.664	195	476	1451219
YMR236W_3_utr	280.982	407.767	42	103	1451219
YMR237W	41.781	60.634	132	2177	1451219
YMR237W_3_utr	49.867	72.368	11	152	1451219
YMR237W_5_utr	19.688	28.571	1	35	1451219
YMR238W	74.954	108.774	150	1379	1451219
YMR238W_3_utr	97.177	141.026	11	78	1451219
YMR238W_5_utr	37.247	54.054	6	111	1451219
YMR239C	168.138	244.006	346	1418	1451219
YMR239C_3_utr	183.754	266.667	28	105	1451219
YMR239C_5_utr	121.602	176.471	6	34	1451219
YMR240C	113.884	165.270	217	1313	1451219
YMR240C_3_utr	110.252	160.000	4	25	1451219
YMR240C_5_utr	108.801	157.895	6	38	1451219
YMR241W	468.601	680.042	644	947	1451219
YMR241W_3_utr	597.199	866.667	26	30	1451219
YMR241W_5_utr	298.600	433.333	52	120	1451219
YMR242C_3_utr	3383.671	4910.448	329	67	1451219
YMR242C_5_utr	363.162	527.027	39	74	1451219
YMR242C_intron	99.909	144.989	68	469	1451219
YMR242W-A	7.490	10.870	1	92	1451219
YMR243C	319.429	463.561	617	1331	1451219
YMR243C_3_utr	302.998	439.716	62	141	1451219
YMR243C_5_utr	182.402	264.706	27	102	1451219
YMR244C-A	80.428	116.719	37	317	1451219
YMR244C-A_3_utr	97.053	140.845	10	71	1451219
YMR244W	5.152	7.477	8	1070	1451219
YMR246W	150.560	218.495	456	2087	1451219
YMR246W_3_utr	177.686	257.862	41	159	1451219
YMR246W_5_utr	156.017	226.415	48	212	1451219
YMR247C	17.187	24.941	117	4691	1451219
YMR247C_3_utr	95.705	138.889	5	36	1451219
YMR247C_5_utr	12.529	18.182	1	55	1451219
YMR250W	39.935	57.955	102	1760	1451219
YMR250W_3_utr	60.578	87.912	8	91	1451219
YMR250W_5_utr	89.879	130.435	3	23	1451219
YMR251W	0.625	0.907	1	1103	1451219
YMR251W-A	1628.036	2362.637	430	182	1451219
YMR251W-A_3_utr	1867.758	2710.526	515	190	1451219
YMR251W-A_5_utr	1435.575	2083.333	25	12	1451219
YMR252C	57.564	83.538	34	407	1451219
YMR252C_3_utr	54.350	78.873	28	355	1451219
YMR253C	33.155	48.115	60	1247	1451219
YMR253C_5_utr	0.000	0.000	0	29	1451219
YMR255W	140.479	203.866	116	569	1451219
YMR255W_3_utr	215.336	312.500	30	96	1451219
YMR255W_5_utr	306.256	444.444	8	18	1451219
YMR256C	201.136	291.892	54	185	1451219
YMR256C_3_utr	227.883	330.709	42	127	1451219
YMR256C_5_utr	275.630	400.000	4	10	1451219
YMR257C	10.601	15.385	37	2405	1451219
YMR257C_3_utr	35.754	51.887	11	212	1451219
YMR258C	83.236	120.793	201	1664	1451219
YMR258C_5_utr	47.522	68.966	2	29	1451219
YMR259C	22.942	33.294	142	4265	1451219
YMR259C_5_utr	0.000	0.000	0	45	1451219
YMR260C	1260.831	1829.741	849	464	1451219
YMR260C_3_utr	1573.390	2283.333	274	120	1451219
YMR260C_5_utr	2067.228	3000.000	12	4	1451219
YMR261C	21.540	31.260	99	3167	1451219
YMR261C_3_utr	19.320	28.037	3	107	1451219
YMR261C_5_utr	8.891	12.903	2	155	1451219
YMR262W	75.915	110.169	104	944	1451219
YMR262W_3_utr	75.515	109.589	8	73	1451219
YMR262W_5_utr	47.522	68.966	2	29	1451219
YMR263W	236.870	343.750	209	608	1451219
YMR263W_3_utr	196.879	285.714	14	49	1451219
YMR263W_5_utr	87.594	127.119	15	118	1451219
YMR264W	303.014	439.739	270	614	1451219
YMR264W_3_utr	286.607	415.929	47	113	1451219
YMR264W_5_utr	551.261	800.000	20	25	1451219
YMR265C	59.078	85.735	119	1388	1451219
YMR265C_3_utr	172.269	250.000	18	72	1451219
YMR265C_5_utr	11.296	16.393	1	61	1451219
YMR266W	79.638	115.573	331	2864	1451219
YMR266W_3_utr	144.838	210.191	33	157	1451219
YMR266W_5_utr	12.529	18.182	1	55	1451219
YMR267W	113.495	164.706	154	935	1451219
YMR267W_3_utr	92.200	133.803	19	142	1451219
YMR267W_5_utr	79.204	114.943	10	87	1451219
YMR268C	38.139	55.348	74	1337	1451219
YMR268C_3_utr	7.346	10.661	10	938	1451219
YMR268C_5_utr	25.521	37.037	1	27	1451219
YMR269W	79.924	115.987	74	638	1451219
YMR269W_3_utr	64.100	93.023	4	43	1451219
YMR269W_5_utr	62.643	90.909	1	11	1451219
YMR270C	171.016	248.182	273	1100	1451219
YMR270C_3_utr	259.522	376.623	29	77	1451219
YMR270C_5_utr	97.568	141.593	16	113	1451219
YMR271C	51.229	74.344	51	686	1451219
YMR271C_3_utr	59.403	86.207	10	116	1451219
YMR272C	39.903	57.908	67	1157	1451219
YMR272C_3_utr	98.439	142.857	20	140	1451219
YMR272C_5_utr	45.938	66.667	1	15	1451219
YMR273C_5_utr	7.966	11.561	2	173	1451219
YMR274C	33.366	48.421	46	950	1451219
YMR275C	15.976	23.184	68	2933	1451219
YMR275C_3_utr	0.000	0.000	0	59	1451219
YMR275C_5_utr	0.000	0.000	0	26	1451219
YMR276W	104.833	152.135	171	1124	1451219
YMR276W_3_utr	103.732	150.538	14	93	1451219
YMR276W_5_utr	196.879	285.714	2	7	1451219
YMR277W	35.690	51.795	114	2201	1451219
YMR277W_3_utr	68.480	99.379	16	161	1451219
YMR277W_5_utr	29.116	42.254	3	71	1451219
YMR278W	35.356	51.309	96	1871	1451219
YMR278W_3_utr	56.379	81.818	9	110	1451219
YMR278W_5_utr	0.000	0.000	0	14	1451219
YMR279C	2.544	3.692	6	1625	1451219
YMR280C	1.601	2.323	10	4304	1451219
YMR281W	37.572	54.526	50	917	1451219
YMR281W_3_utr	17.227	25.000	2	80	1451219
YMR281W_5_utr	20.672	30.000	3	100	1451219
YMR282C	69.500	100.860	176	1745	1451219
YMR282C_3_utr	10.728	15.569	13	835	1451219
YMR282C_5_utr	68.908	100.000	2	20	1451219
YMR283C	33.918	49.223	76	1544	1451219
YMR283C_3_utr	33.889	49.180	3	61	1451219
YMR283C_5_utr	3.480	5.051	1	198	1451219
YMR284W	45.279	65.710	119	1811	1451219
YMR284W_3_utr	31.682	45.977	4	87	1451219
YMR285C	64.907	94.194	146	1550	1451219
YMR285C_3_utr	54.258	78.740	10	127	1451219
YMR286W	196.505	285.171	75	263	1451219
YMR286W_3_utr	204.171	296.296	32	108	1451219
YMR287C	18.694	27.129	79	2912	1451219
YMR287C_3_utr	13.921	20.202	4	198	1451219
YMR287C_5_utr	0.000	0.000	0	32	1451219
YMR288W	24.559	35.641	104	2918	1451219
YMR288W_3_utr	37.247	54.054	2	37	1451219
YMR289W	88.045	127.773	144	1127	1451219
YMR289W_3_utr	120.315	174.603	22	126	1451219
YMR289W_5_utr	0.000	0.000	0	39	1451219
YMR290C	141.442	205.263	312	1520	1451219
YMR290C_3_utr	137.094	198.953	38	191	1451219
YMR291W	20.715	30.062	53	1763	1451219
YMR291W_3_utr	21.268	30.864	5	162	1451219
YMR291W_5_utr	0.000	0.000	0	52	1451219
YMR292W	189.496	275.000	110	400	1451219
YMR292W_3_utr	310.924	451.220	37	82	1451219
YMR292W_5_utr	68.908	100.000	3	30	1451219
YMR292W_intron	18.624	27.027	2	74	1451219
YMR293C	38.474	55.834	78	1397	1451219
YMR294W	85.215	123.665	139	1124	1451219
YMR294W_3_utr	70.224	101.911	16	157	1451219
YMR295C	290.198	421.141	251	596	1451219
YMR295C_3_utr	719.413	1044.025	166	159	1451219
YMR295C_5_utr	265.029	384.615	10	26	1451219
YMR296C	50.480	73.258	123	1679	1451219
YMR296C_3_utr	55.871	81.081	3	37	1451219
YMR296C_5_utr	8.949	12.987	1	77	1451219
