#gene ID (SGD database)	Initial_Footprint_1_rpkm	5min_Footprint_1_rpkm	30min_Footprint_1_rpkm	Initial_Footprint_2_rpkm	5min_Footprint_2_rpkm	30min_Footprint_2_rpkm	Initial_mRNA_1_rpkm	5min_mRNA_1_rpkm	30min_mRNA_1_rpkm	5min_mRNA_2_rpkm	30min_mRNA_2_rpkm
orf	rdens.init.rpkm1	rdens.5min.rpkm1	rdens.30min.rpkm1	rdens.init.rpkm2	rdens.5min.rpkm2	rdens.30min.rpkm2	mrna.init.rpkm1	mrna.5min.rpkm1	mrna.30min.rpkm1	mrna.5min.rpkm2	mrna.30min.rpkm2
YBL106C	10.3623443	9.358533646	2.586934664	13.64256988	14.14299167	3.596072502	11.57502748	9.445642396	7.080189152	12.8149143	10.45706337
YBL107C	25.03356135	38.04770073	59.494492	22.33279439	24.10676177	51.20221601	73.86474682	75.81578507	91.39451299	76.71446153	90.74381953
YBL108C-A	0	0	0	0	0	0	0	0	0	0	0
YBR001C	11.43560549	9.972600817	48.20400402	10.53429755	8.594737483	44.20044538	13.43488907	13.62995328	66.93280144	11.11145824	62.13311148
YBR002C	36.14667247	35.42307863	23.92897567	28.71925634	29.83206267	28.0926044	85.98712077	74.8446951	52.4160676	98.25098883	38.94139168
YBR003W	22.42195876	16.48637763	49.50227652	23.542459	13.47091869	49.23337104	28.52977505	26.07590851	95.69961511	22.57418716	79.39772928
YBR004C	21.86557582	18.95026948	16.09656605	17.87910067	15.83638609	14.88050828	29.61023055	38.07981725	25.52708783	33.08143227	29.82646079
YBR005W	19.10494298	30.08353394	68.59529319	16.89040905	24.59930614	44.83902517	38.13495613	35.34627175	64.9013088	36.01288648	54.77160048
YBR006W	15.42339095	17.28063188	105.7294023	15.44361837	13.66486169	93.29947545	12.33292223	13.16690301	90.00992957	11.39843705	79.68234443
YBR007C	8.668351206	11.02313608	19.22928215	9.257012621	9.655825534	14.5721075	10.36307729	9.917473825	16.144324	12.15012481	19.06921792
YBR008C	0.153286772	181.4563233	551.7720938	0.211344577	123.2994914	301.6481835	41.79930223	229.4332849	421.3357936	203.3368755	259.8122104
YBR011C	1680.065787	1744.144109	1140.356438	1650.534895	1628.691763	1179.362611	779.3786176	850.2395128	928.7399413	1148.622685	838.97042
YBR012C	14.94442236	35.84702505	34.97353772	12.37851793	23.04428301	32.11739228	45.87777783	57.53756597	53.76471934	95.27603474	64.59858626
YBR013C	12.8107217	19.49513087	75.87479369	15.39353735	15.57301355	44.83830266	31.47332127	37.97516439	66.31729932	33.93154895	83.60802246
YBR014C	79.89399351	96.01881711	143.006203	74.29566815	84.3622975	138.3787162	66.30772577	62.51160789	120.3927334	79.71176187	113.4320414
YBR015C	65.76963187	49.62597093	34.71249416	67.21761879	44.52588263	28.04748954	49.29017453	63.31762732	61.0993043	55.37428879	53.18464592
YBR016W	135.0923796	147.3136082	220.7507064	102.0021096	131.8049201	202.0019329	85.14269424	120.7122858	197.4041849	157.9415048	195.3194354
YBR017C	65.18153143	50.85154627	36.19544637	51.88549142	40.87462256	28.17201463	41.71285388	40.90855051	46.66708917	44.98818805	47.46015101
YBR018C	0.118448869	0.245562609	1.705477381	0.288936118	0.215482377	1.432316466	1.013127225	3.438061212	9.305346667	2.09498599	8.125791436
YBR019C	0.276657075	0.614520429	1.422652382	0.194912536	0.431395719	1.171131431	0.386339182	0.975091461	1.862930403	2.218066417	2.124143989
YBR020W	0	0.055101585	0	0.008456626	0.009065983	0.152742784	6.332896809	2.275817722	8.659136924	2.440862964	8.954106406
YBR021W	7.018413194	4.137725422	1.47370576	5.931604879	3.291726487	1.323445871	8.200595839	3.53317073	1.763562763	3.983612373	2.098786054
YBR022W	32.7835902	45.12146932	54.63334799	26.71463632	25.00529619	37.45134727	42.39493901	51.93967797	52.77208649	31.22204927	46.67530066
YBR023C	29.39176107	21.72583508	17.13769987	25.9493574	18.39668506	15.7120064	25.66688354	20.79618945	31.70135695	18.77564916	31.19481045
YBR024W	17.75077299	19.82323966	63.30744263	19.17453831	21.66010606	50.52975527	20.37148291	26.33074299	61.52211409	23.71674897	61.38587151
YBR025C	753.6218863	787.0392524	370.6326328	798.1707479	786.0919622	350.7931958	480.2089207	515.379054	333.600386	505.72286	277.7598199
YBR026C	66.00967331	66.46011932	205.8731219	72.68905957	62.85586587	226.0260865	54.4504887	70.06184203	194.5827706	65.2679528	201.7695878
YBR028C	17.22087342	14.85714705	12.7056911	15.15296291	14.62126473	10.29608311	34.01379298	31.31810908	23.42935633	29.19585516	21.97825475
YBR029C	67.25639592	47.07786022	26.94924972	60.93052549	43.33215923	26.14028198	59.66423392	53.44138719	29.97650962	58.49845496	34.28137579
YBR030W	11.02774926	10.8267016	2.676788745	10.00192617	9.875198657	1.985007111	37.20280286	23.62029649	8.575538963	29.69666158	8.60703849
YBR032W	0	0	0	0	0	1.258717168	0	0	0	0	0
YBR033W	0.356593437	0.585257552	2.353259579	0.364013226	0.770349497	3.244693143	1.052992131	0.64689836	4.408083881	0.879342804	5.317176867
YBR034C	146.2789332	148.038642	16.62515279	109.6428663	121.8852344	17.97301317	179.757869	119.7438237	22.21769286	156.3740018	32.44179014
YBR035C	129.6093623	144.4698795	374.2036248	146.9582897	171.7177272	312.0115167	118.0572244	125.8560779	250.8114035	121.6037652	246.862124
YBR036C	99.97467876	115.0576056	180.8137184	124.6956322	120.1520842	154.0334303	103.0209402	111.7297572	183.623559	109.6308203	158.4431344
YBR037C	30.84555859	36.4968986	76.30808883	26.69794279	25.49094308	60.60123266	35.05488768	34.79349942	110.2794722	31.42346055	94.21500362
YBR038W	34.36980037	26.11858559	9.171827676	30.85199357	27.12157225	7.535021192	17.9193854	14.46284317	9.360966228	16.11983669	11.3191683
YBR039W	154.8750133	151.5229002	219.1837641	160.3613636	154.1781723	216.2611267	139.2738886	130.359821	192.6898179	147.227897	196.5124457
YBR040W	0.198356032	0	0.238001235	0.03155584	0.169148259	0	1.151261677	0.143935561	0	0	0
YBR041W	34.43211466	35.305432	60.97791011	32.72792495	29.65139748	48.11616618	45.15718446	40.4511302	82.64709717	30.70031957	79.23157442
YBR042C	31.21333415	34.3022982	33.11719743	34.02377234	36.35218721	30.40231504	66.61172592	60.34682607	48.13087743	54.70517805	54.46037338
YBR043C	6.319577858	5.115804591	7.79931255	5.64279293	5.262425564	4.626158308	33.51051151	23.38006697	33.65401295	27.22684204	29.95419096
YBR044C	6.408385657	7.375255463	16.48943574	6.36502893	5.319306024	16.8736046	16.79217775	14.28653623	44.92814672	17.30494593	39.35137883
YBR045C	0.560429164	1.010308968	0.467785411	0.24033605	0.374013705	0.245052349	3.066656575	2.546115369	20.33589799	3.381426216	20.41033366
YBR046C	41.74967069	68.44603237	427.3721114	57.87280084	92.41640324	429.7403358	30.78973866	71.42853924	441.484839	101.5119096	400.1554099
YBR047W	29.27246088	134.1990097	389.124234	41.77956386	116.7628453	280.2954326	37.12195993	121.0153366	320.8152549	186.754785	239.7953751
YBR049C	50.58465656	39.651011	35.61204419	45.31959696	36.53711863	34.42705653	28.93817917	25.0281916	30.81320048	26.37859449	36.15261847
YBR050C	0.818894598	0.44676149	2.275416387	0.411395933	0.382234483	0.712098686	2.211865544	1.125899435	1.493786005	0.879574271	2.372903358
YBR052C	90.24166722	104.6875328	338.0912477	86.84537266	67.10206621	359.8687339	135.5448912	112.2415179	463.6252133	93.51970294	410.3846576
YBR053C	53.11459857	74.05275186	292.3936523	57.55927378	61.22386141	244.4043523	39.19741186	57.2996126	293.4207919	49.20322265	255.8072398
YBR054W	9.510747425	46.97083069	411.0222781	11.60665992	20.41632144	327.4233732	9.555180297	36.19402088	134.7240326	16.045128	123.5089853
YBR055C	10.19982953	9.706271399	9.557305744	8.937924743	9.369375763	8.146051728	29.49551061	21.75204028	27.8175128	24.47628536	24.46950112
YBR056W	43.5702567	47.72804474	244.3265494	48.27870743	39.70505136	222.0399365	36.44255617	47.93458566	223.5719128	38.77959131	226.7261903
YBR057C	22.66321694	18.00792467	35.05703505	18.34116226	14.73360752	31.08552172	30.77976997	35.35472946	57.91209867	35.85649099	58.74377885
YBR058C	34.12021808	30.20616893	31.07961273	30.90001689	26.27797273	29.96483508	26.68337737	27.58102712	38.39836119	28.08269956	34.39283592
YBR058C-A	230.2251184	304.8250522	303.7644712	167.2563249	194.3920393	214.124221	237.0717706	349.7654273	206.5239587	249.8673675	221.7254173
YBR059C	28.6834685	17.16416942	47.14253528	30.12622966	14.85136911	43.35642031	15.24944322	18.69877717	73.40133917	26.11915831	83.01865033
YBR060C	10.53632812	10.08515282	8.715057131	11.54788928	11.50826993	7.21451907	32.54189931	26.45054745	19.45538074	29.32564479	21.98109796
YBR061C	46.25975788	60.78809531	20.49439205	39.89883697	46.26952129	13.30937681	64.29324018	59.07975943	18.35172595	69.52184601	17.60116971
YBR062C	36.7567607	63.62529052	172.131304	33.83612369	52.55505121	126.3178084	60.71978675	80.92313942	208.9024997	83.38800895	163.4946483
YBR063C	0.248122937	0	0.170122856	0.090224232	0.181360308	0.967587866	27.06972966	17.90196931	31.05703019	25.8970331	35.5921316
YBR065C	13.62431827	12.76390842	17.34825685	13.56078142	15.73022705	18.97493289	22.86001942	24.90331132	34.36206241	27.39904793	31.24124019
YBR066C	56.8617688	45.11576865	35.71371284	66.82843164	60.74883093	92.98956281	41.77335291	41.97447308	34.06256613	62.46258407	97.35928349
YBR067C	440.3823021	682.6979931	492.1896795	507.9310046	610.9500224	461.075157	356.5301783	313.6951339	228.934224	460.1835221	268.4704937
YBR068C	101.5703845	135.5497086	242.2072533	120.7781728	145.5570923	204.2023248	135.6095191	149.4300311	200.2919392	182.4339231	221.6979833
YBR069C	90.63213921	77.88580898	32.00967859	83.9095611	72.78270806	23.60007278	127.7004653	103.375338	38.63463619	106.4121946	41.8293876
YBR070C	30.83265216	52.4444145	79.08773284	31.7242323	29.15785394	62.88574659	61.42730068	83.42179291	154.9169946	69.35973161	127.0739989
YBR071W	41.88198791	80.56026526	91.30455584	40.07108956	54.40234021	73.78498796	23.96600335	38.20321021	46.40970165	44.24094482	52.58164954
YBR072C-A	1.912376095	18.50169035	24.4757399	1.216935711	13.48111621	3.663363226	0	0	1.767486151	0	0
YBR072W	37.99955632	50.66504825	640.7591522	37.17124546	42.66958799	1215.450144	14.44341436	19.68074508	301.2055848	20.86721367	530.7270482
YBR073W	26.88436724	19.14890211	29.98652722	26.25943053	18.38422293	25.45176677	29.78929683	23.44317414	47.57064544	26.80820117	54.56951412
YBR074W	31.55094059	22.74876051	13.19969477	28.11274809	23.64314446	11.23708525	23.72826748	27.81807666	23.03163691	32.22289737	23.00358397
YBR076W	0.257755039	0.97967025	1.443270532	0.205027212	0.190494033	1.234394131	0.577409103	0.872844019	1.608028161	0.263011828	0.732075076
YBR077C	57.70885738	63.40039392	109.2284948	56.89461215	51.8797711	131.0076136	93.10873596	77.41161604	132.5432866	70.91177515	124.5265929
YBR078W	1092.446186	887.1286506	555.5637151	1087.857969	863.5340847	518.7071471	527.5214707	585.9589173	498.5784977	664.5713917	492.9526686
YBR079C	198.5737442	152.8202742	50.62844016	208.4705934	181.7659621	52.07906629	92.33437331	82.23069521	50.75372843	98.00037148	55.16342347
YBR080C	86.16145931	73.65588611	115.1888806	83.73322645	75.88933353	105.6677098	44.47692119	48.66367446	116.8327019	50.64679154	117.0150912
YBR081C	12.78219953	11.07471202	17.66000905	13.9037792	11.75923986	14.23194064	7.592521108	7.855692108	17.86117513	10.83976593	20.18387904
YBR082C	524.1563852	687.8378525	1036.991957	493.5416626	634.1952188	783.2497558	375.9013436	563.9959424	750.3513539	733.1183107	811.1670974
YBR083W	9.292564714	3.852981385	7.386781899	5.081742314	2.595189159	4.505856018	7.912714689	6.321637166	11.11139714	5.215145139	11.15345942
YBR084W	88.15684127	52.47036765	10.66486227	78.14021082	43.71828738	7.193139347	52.45906853	54.15371911	12.34177829	56.35719738	8.427107282
YBR085C-A	125.5712945	331.3743075	2345.875742	211.8649129	310.9189079	2603.173156	161.0765418	180.78762	1290.041157	170.5026889	1345.050732
YBR085W	39.7142958	39.07872634	5.755066269	39.57157898	45.07339217	8.38983535	42.49027712	39.46865064	10.3732561	49.82329242	14.77545103
YBR086C	77.02622063	64.74771982	111.2101363	69.61440553	56.50658303	82.15903962	47.90479	47.64863094	87.55537013	54.40887274	102.652815
YBR087W	44.43714678	44.23698014	35.97172862	40.94368639	47.02325093	31.50966903	64.50663281	63.48050473	45.30991958	57.6718164	41.01721238
YBR088C	158.965439	173.191282	132.5287201	162.0447865	156.8349649	103.2059246	148.1585082	115.1402637	92.58807805	109.8459641	102.3923572
YBR091C	34.71101191	56.64275263	46.18465703	34.33522379	45.36688671	38.82169541	59.42064589	52.86940912	58.60369297	54.35577781	42.79823521
YBR094W	25.99486988	18.38066039	21.32004494	25.02786082	15.97530977	18.74571938	29.06031889	24.30167541	34.41611099	19.25022742	36.95121987
YBR095C	18.28699622	20.05476003	28.61999762	20.15373385	23.31227387	28.91462194	27.4857821	29.18399076	35.77789023	27.31384081	32.17939395
YBR096W	107.9702389	135.9613497	191.9261223	123.4385981	120.0796894	146.4797022	116.6184039	122.9383242	168.1645339	136.2871409	170.1901243
YBR097W	6.505217442	5.628901472	12.71992438	6.31845956	5.452503037	9.136397823	5.41237189	7.073968807	10.76571049	5.767965531	13.11912337
YBR098W	3.660225907	3.524577362	6.335698866	4.263791281	2.681213901	5.172461235	8.236102243	6.966597719	11.03605472	5.837016887	14.10572561
YBR101C	101.0813228	236.5863904	251.0346505	118.6898022	230.6788151	209.4070597	121.4494452	211.3279416	208.7485745	165.1746037	158.7762948
YBR102C	15.33733884	10.4599222	20.17946641	14.87247039	10.28854845	19.29069125	21.39875903	17.66912208	39.61147384	21.67515917	40.35399109
YBR103W	16.58998944	16.68061643	24.78006359	16.61101105	14.30357157	23.83493919	25.55526086	25.86449498	42.94710048	24.92449844	37.06979628
YBR104W	37.34648478	42.53309939	5.967680403	27.98997713	33.44528605	3.174057267	63.15994488	66.7676638	10.46590114	77.30380608	7.974999357
YBR105C	14.90583403	7.870500951	25.3171708	16.85991214	10.9593705	22.47745591	28.51644112	11.88923746	31.85585504	35.72067619	53.17039013
YBR106W	915.1941297	714.089407	329.0074031	1052.90737	637.4518373	326.862015	857.9914858	643.4694751	246.2709986	886.5357149	307.0784229
YBR107C	3.778791218	6.421321102	9.514080714	4.217947495	2.93710839	7.809767881	20.43722161	18.16047161	36.15589616	14.03279409	27.28466933
YBR108W	8.137820045	6.569217419	25.50819868	7.401103785	5.644971764	22.0848135	5.966152634	5.539342246	35.98225632	7.96575668	37.25144076
YBR109C	838.5880362	768.3887231	856.8999229	596.6180618	657.0084685	933.397528	679.8839597	521.3938094	869.8241218	603.0514614	699.8650822
YBR110W	41.04010097	26.6128314	57.96834238	47.68440889	37.96282323	60.79094838	74.21575681	72.31737139	141.5388769	114.0812051	136.4425759
YBR111C	119.7609486	118.2298813	247.2932664	125.3491425	108.5501286	265.7375103	151.5214492	133.4832073	256.0334175	123.9627113	237.3102427
YBR111W-A	31.24548866	66.06362732	102.2919339	28.70524095	42.0667291	84.87590637	69.7837789	78.07939014	150.032738	72.21120558	114.7379527
YBR112C	31.07047888	22.7876432	24.24417721	32.63843879	25.38357975	24.78770063	16.58596451	14.15016064	18.44659859	22.77745657	29.15031154
YBR114W	6.781236835	4.902465371	22.94937117	4.768874624	5.521741833	19.90372287	11.43040474	7.873205552	37.96634901	12.34871197	43.80806228
YBR115C	82.90119898	66.77015306	39.62081651	81.38452731	70.76677131	26.67187082	21.06206804	21.88025198	25.91171962	24.97419497	26.82503546
YBR117C	0.203095783	0.631572898	7.408124769	0.394180443	0.339452566	10.97855931	1.464157999	0.618974689	7.039063549	1.450664759	8.333004145
YBR119W	13.68656618	14.39278296	26.41813708	12.19633226	16.44121073	24.16980879	20.96508107	19.28736523	32.58650125	20.94854561	27.36679069
YBR120C	24.18082404	35.38626638	64.85441877	25.37629008	22.31835176	50.72439634	27.31189588	35.83051942	41.12926641	15.55082788	45.28239742
YBR121C	537.2062653	524.9243837	207.3207007	512.7021308	505.5843402	153.6233966	284.6816555	257.9618196	170.7647833	284.5021783	138.6364217
YBR122C	70.30258788	79.29295864	139.8613709	58.58676207	60.04377333	152.2258255	117.0589917	85.50883371	197.4534528	87.71909082	165.8107228
YBR123C	21.98302164	17.58303499	25.12070872	18.14198987	15.42676919	24.33958329	21.37917499	17.17649187	32.43098237	18.44210505	32.70929703
YBR125C	24.25406626	20.97623647	32.95855179	22.11666309	13.61817007	26.82981882	28.83261453	32.65501467	51.6017745	32.7995034	47.69053274
YBR126C	120.2757807	146.7529095	1495.493277	162.2700771	139.92	1559.4222	47.49216346	82.81417559	754.8120917	78.50688314	814.8623644
YBR127C	799.038257	625.6218073	453.735441	774.616685	616.7564305	439.9345874	249.4664369	270.0653831	357.8819086	311.1450427	378.6217001
YBR128C	1.775339519	2.015539377	7.709203637	1.82909125	1.859961487	9.04870307	4.596816467	6.932075185	21.09641224	5.952224902	20.39089574
YBR129C	25.53140667	21.06135407	30.79473025	22.10194888	20.33566345	24.13400565	58.14687798	36.8593496	53.18598968	44.82962975	57.35720289
YBR130C	38.91853106	50.63620517	89.20763095	41.46121316	53.58114268	71.953756	61.36988063	77.51650881	103.0258375	70.04420265	79.91158286
YBR131W	5.197740156	6.628078081	11.3906328	5.298350864	7.593581585	7.073108998	11.71959429	15.62765179	14.73811529	13.84978083	14.50120692
YBR132C	12.7144926	9.400115381	102.6396159	12.70142165	8.307110045	70.84334641	4.08386332	7.258829533	35.8368008	4.674383289	36.3976152
YBR133C	13.12993789	6.427031337	7.558835361	11.99477992	6.5369842	7.175174775	24.67287769	17.73199779	31.21125502	20.19807277	32.5540974
YBR135W	63.48221837	47.81537619	33.31612754	43.81658041	30.20839354	27.30528773	49.25003733	53.45860533	31.19888443	61.46380285	34.78353662
YBR136W	3.384253401	2.783042904	4.412584334	3.429546094	3.576622667	3.841120254	1.922874121	2.717705529	4.136578476	3.487806346	6.602667655
YBR137W	64.04431641	174.6727766	533.7101965	70.36285402	123.7811579	406.9278442	78.14587995	150.4352334	387.0312628	101.0045121	279.8830523
YBR138C	8.601154587	6.110485627	12.73153318	9.446171252	6.882224069	14.2917734	6.057012595	4.86087468	6.946520146	4.538662869	11.69640262
YBR139W	43.42759974	47.25534347	274.2286254	54.1861874	51.98779431	258.1358605	18.00389319	24.96111947	169.5213679	21.02620137	166.8251941
YBR140C	11.06576631	8.283763062	13.82509995	10.27344401	8.110112614	12.4974505	3.909058885	5.342778586	9.473255926	6.493680564	13.59130658
YBR141C	16.258684	20.97706499	4.565769861	12.3273546	18.8942121	2.686900572	33.07553717	24.60006774	4.855752433	31.68035981	3.854453522
YBR142W	44.09366653	36.39553939	4.780590062	37.35715143	36.97296227	2.823773792	51.98713562	42.56699896	8.605955294	52.56133168	6.388613347
YBR143C	374.8120623	307.6314242	102.96847	362.7380618	316.5841366	94.79669027	446.3665526	391.7280405	150.4750936	380.695539	135.8369896
YBR144C	0.367650598	4.573175289	0.882265043	0.350930298	1.254057321	0.594231593	0	0	0.25484684	0.750297308	0
YBR145W	22.94451235	35.65418391	162.702225	34.92325442	40.79588827	127.3291749	31.57191273	37.31890774	144.7748645	32.81962101	94.51237671
YBR146W	58.29157601	51.80760202	110.9295661	46.83633845	46.97355009	93.14734759	91.86694926	99.61825123	146.3104411	83.06463109	134.4768657
YBR147W	1.648850186	1.760951926	17.745685	1.701043301	1.397536699	13.13670011	1.465256062	3.770711382	14.26948996	0.713778413	13.88543448
YBR148W	1.78193657	2.320732258	2.631495735	1.359263259	1.979308391	2.281131812	2.791468076	3.414975194	4.053979795	3.823046688	3.623592594
YBR149W	167.3046147	144.5054101	537.412643	195.995197	164.8012387	467.1924344	95.13860599	123.3050542	543.4670196	143.5435107	582.1933193
YBR150C	6.390598505	6.457127276	19.05803295	7.023839614	6.564901486	15.53263132	10.26497747	11.75980652	29.00453097	13.01653933	30.80850569
YBR151W	41.61234502	45.25258157	129.7271737	45.55667712	35.53248372	118.1348545	96.0173172	157.4489287	355.6011825	122.6440741	272.4963027
YBR152W	8.352680471	6.75761297	6.84437572	7.486663767	7.557069007	7.975840426	12.07309943	9.387251024	10.16760074	13.82393784	12.68504394
YBR153W	14.31521423	19.09690783	12.84494539	13.44634109	12.24977016	14.70970139	38.7099692	26.46612302	29.33748666	41.15410274	32.1456782
YBR154C	254.0110059	273.3195487	73.03641181	202.966963	235.5751255	54.83931078	203.03957	171.5516213	52.592389	176.4738974	48.78308254
YBR155W	66.7548195	56.22455347	20.08028567	59.17857908	68.577852	16.26180094	84.89967841	72.15871979	26.92994021	74.86307687	22.62332342
YBR156C	5.422708246	5.292814916	6.459046033	5.950614529	6.068865032	6.717465305	5.537786218	6.204004699	6.255679575	6.704584609	7.341900033
YBR157C	11.53723902	16.80425127	5.963213576	10.12777135	12.79495161	9.244096764	23.49555278	20.43604858	18.29136491	27.28813338	25.12862029
YBR158W	32.86737049	10.46667054	11.99311255	30.00152172	9.854261071	11.15494102	166.9670706	61.94698692	56.73630543	78.57549067	61.76897077
YBR159W	165.4583476	165.0872679	177.2287289	167.4047187	146.5357345	130.2259655	160.4801395	185.442369	156.7146089	179.6838858	170.9018288
YBR160W	47.30791354	57.46832624	102.340531	53.78692972	62.39879257	88.39702359	52.23092451	48.8661231	66.06672511	47.66553131	73.32479787
YBR161W	15.56363759	11.28508257	28.88540885	16.34384398	12.761949	26.21560997	15.64467589	15.74433065	26.57229421	16.3504411	29.69811686
YBR162C	619.7043676	543.698727	255.5089661	622.869221	483.8423639	154.9193839	241.6905015	230.9260488	174.7037395	296.8659584	177.4478215
YBR162W-A	442.8126362	560.1750854	280.6593134	265.6148454	307.8646742	245.9593284	561.2759286	445.9902119	373.480645	418.9223771	172.3421953
YBR163W	4.171548177	4.595930836	6.521205127	4.702353108	3.016582697	5.813490089	35.44743548	24.56236916	22.70334894	23.05874508	23.68562099
YBR164C	163.7732938	200.3082816	215.7059953	167.5646883	173.3755055	172.5448132	208.2342548	189.8408154	221.713932	149.3581328	191.0720932
YBR165W	23.15347261	19.64679302	39.79808661	16.92656991	18.62377634	31.04063987	31.84403337	36.02477668	34.6369493	31.53753092	39.95033887
YBR166C	43.19529506	50.69752868	66.59384196	37.59516189	38.8157635	39.94819035	42.23187442	53.94142361	73.89748689	42.79495607	56.41723802
YBR167C	28.7547159	36.27509656	27.01424543	22.77515904	26.08575117	24.17195937	47.39532532	40.13306686	41.39091406	28.21745062	32.56069092
YBR168W	8.202117438	8.179256154	16.44396798	4.800964117	4.226129248	10.56585169	27.10632832	20.44206369	29.98690382	18.85762564	28.35397876
