# Lee et al. "A dynamic model of proteome changes reveals new roles for transcript alteration in yeast" Molecular Systems Biology 7:514 (2011).
#Protein	Metrics	NA	NA	Quantitation	NA	NA	NA	NA	NA	NA	NA
#Protein	Probability Score	PSMs	Unique Peptides	"TMT-130 Intensity
#0 min"	"TMT-126 Intensity
#30 min"	"TMT-127 Intensity
#60 min"	"TMT-128 Intensity
#90 min"	"TMT-129 Intensity
#120 min"	"TMT-131 Intensity
#240 min"	Quantified PSMs	Quantified Unique Peptides
orf	probability.score	psms	unique.peptides	tmt.130.intensity.nacl.0min	tmt.126.intensity.nacl.30min	tmt.127.intensity.nacl.60min	tmt.128.intensity.nacl.90min	tmt.129.intensity.nacl.120min	tmt.131.intensity.nacl.240min	quantified.psms	quantified.unique.peptides
YDR458C	1.62E-29	10	2	0	0	0	0	0	0	5	2
YDL235C	1.71E-29	6	2	NA	NA	NA	NA	NA	NA	0	0
YLR410W-A	1.72E-29	27	8	NA	NA	NA	NA	NA	NA	0	0
YJR075W	1.75E-29	8	3	3208592.437	2717358.71	3192350.101	3099637.737	3336479.062	3525894.799	3	1
YDR173C	2.00E-29	5	2	NA	NA	NA	NA	NA	NA	0	0
YKL032C	2.01E-29	4	2	NA	NA	NA	NA	NA	NA	0	0
YPL051W	2.17E-29	6	2	7087031.501	7161144.499	7296491.451	7161999.232	7073408.975	6406931.879	5	2
YDR337W	2.49E-29	5	2	NA	NA	NA	NA	NA	NA	0	0
YHR084W	2.80E-29	8	2	2002853.636	2044974.584	2119643.01	2056910.385	2030947.755	2474024.786	6	1
YLR219W	2.92E-29	6	2	-7495.655875	67232.36632	89078.38072	77647.6371	70139.83237	80513.55256	1	1
YBR085C-A	2.95E-29	6	2	NA	NA	NA	NA	NA	NA	0	0
YHR046C	3.04E-29	6	2	353482.3991	270584.5926	-29949.81756	245143.143	331799.9264	335008.0692	3	1
YHR005C	3.14E-29	3	3	50307.55046	-463.2952562	57216.62078	-6481.940655	51666.73075	-2942.792446	1	1
YDR377W	3.24E-29	9	2	642873.5494	484797.4207	484506.1387	516415.7147	595940.4303	615218.7663	2	1
YLR370C	3.36E-29	6	3	2521776.415	2442158.739	2836411.255	2550872.33	2623863.491	2362307.377	2	2
YPR125W	4.92E-29	7	2	10067962.29	11204376.4	10845631.75	10220448.73	9940043.796	9677629.691	4	1
YHR119W	4.99E-29	3	2	-11151.76943	82703.94329	82364.01549	101180.9663	116167.2958	101717.5841	1	1
YMR216C	5.34E-29	4	2	NA	NA	NA	NA	NA	NA	0	0
YBL101C	5.53E-29	4	2	NA	NA	NA	NA	NA	NA	0	0
YIL044C	5.55E-29	5	2	3155942.129	3185622.189	3386277.17	3323099.176	3314856.928	3329827.307	2	2
YIL115C	6.80E-29	6	3	4208089.656	4552640.009	4493637.943	3865822.214	3654441.197	3727157.058	3	2
YDR156W	7.15E-29	9	2	4667104.821	4679931.414	4124005.574	4031955.86	3536140.373	3707329.081	5	1
YDR248C	7.61E-29	9	2	NA	NA	NA	NA	NA	NA	0	0
YPL070W	8.46E-29	8	2	182370.0168	221588.8225	202702.4611	152717.7795	-17806.08209	187619.3498	2	1
YHR012W	8.54E-29	4	2	3483128.479	3743225.039	3582711.563	3614708.538	3361760.801	3034094.827	2	1
YJL115W	8.87E-29	8	2	1604144.769	1761698.946	1674805.888	1911441.556	1861360.1	1786326.764	3	1
YJR099W	8.99E-29	5	2	NA	NA	NA	NA	NA	NA	0	0
YBR017C	9.58E-29	6	2	3653862.246	4034172.307	4192093.02	4265846.788	3993013.656	3888309.221	2	2
YCR016W	1.02E-28	7	2	667397.3877	682251.7638	733853.59	639802.6054	604071.7462	644411.3161	1	1
YPL023C	1.35E-28	6	3	NA	NA	NA	NA	NA	NA	0	0
YNL119W	1.37E-28	3	2	316559.9884	420291.5247	331225.485	322628.855	366516.694	338410.2289	1	1
YDR376W	1.38E-28	4	2	NA	NA	NA	NA	NA	NA	0	0
YDR347W	1.43E-28	6	2	294533.8649	226592.0287	187534.5761	274624.7403	166862.6158	135663.7235	3	1
YGL145W	1.53E-28	5	2	425567.7017	516658.0125	453682.0626	363491.2724	469924.6279	521931.4577	1	1
YPL271W	1.61E-28	11	2	12055474.32	13060004.93	11371383.59	11618572.62	11550456.18	13683227.46	7	2
YER112W	1.87E-28	6	2	NA	NA	NA	NA	NA	NA	0	0
YPR032W	1.91E-28	6	2	1773969.784	1689471.317	1784606.28	2041487.481	1820535.778	1950771.057	3	2
YBL057C	1.99E-28	5	2	1788249.725	1735532.284	1826234.281	1799294.196	1568586.592	1524121.317	1	1
YLR212C	2.13E-28	5	2	111.4139327	-63.46855038	-780.1398595	58851.1994	-4954.372139	4.009427061	4	1
YEL011W	2.33E-28	4	2	NA	NA	NA	NA	NA	NA	0	0
YIL103W	2.76E-28	6	3	NA	NA	NA	NA	NA	NA	0	0
YPR105C	2.89E-28	4	2	NA	NA	NA	NA	NA	NA	0	0
YMR124W	3.32E-28	4	2	NA	NA	NA	NA	NA	NA	0	0
YJL158C	3.32E-28	11	3	NA	NA	NA	NA	NA	NA	0	0
YJR028W	3.39E-28	457	18	339685.0439	126989.0545	309753.6545	187736.2609	226611.1832	256674.9844	5	1
YDR098C	3.64E-28	18	2	3868408.558	3816918.064	3354831.223	3727601.169	4058872.325	4531809.13	7	1
YKL192C	4.22E-28	9	2	7559336.032	8392602.999	7571533.65	7927614.427	8022991.021	8401399.947	5	2
R0020C	4.77E-28	8	2	303508.3849	240780.2602	258666.5784	282636.4218	240015.6754	216992.3006	1	1
YDR116C	4.81E-28	5	2	NA	NA	NA	NA	NA	NA	0	0
YKR094C	5.05E-28	152	8	10879072.86	10058554.43	9634179.069	9510181.347	9623422.662	9240619.049	7	2
YDR138W	5.76E-28	5	3	58555.29217	1.755236018	-44.14431531	-1172.006683	56436.91354	51315.55259	2	2
YKR038C	6.83E-28	6	2	NA	NA	NA	NA	NA	NA	0	0
YER123W	7.43E-28	4	2	NA	NA	NA	NA	NA	NA	0	0
YNL067W	9.17E-28	815	11	3465604.102	2672275.851	3122790.689	3272907.721	3362400.536	3250041.541	2	1
YBL034C	9.30E-28	9	2	13329233.47	14595292.18	13538746.69	12970277.98	12083859.95	12081828.1	7	1
YLL015W	9.63E-28	3	3	1614352.801	1741578.383	1730659.511	1652536.491	1931520.49	1865990.312	1	1
YLR078C	9.88E-28	12	2	86131.49456	82129.90868	132540.3159	119334.8228	141048.79	143077.7426	1	1
YMR247C	1.14E-27	3	2	265131.5897	329521.5521	361421.2601	263335.3727	393666.0064	334477.7038	2	1
YKR072C	1.18E-27	8	2	441979.728	471508.6874	494778.7662	451516.1662	335486.7496	407474.7099	1	1
YPL094C	1.21E-27	3	2	NA	NA	NA	NA	NA	NA	0	0
YPL245W	1.21E-27	3	3	423726.5096	318562.2143	365812.0887	372025.7591	384692.7599	429748.8097	1	1
YDL156W	1.25E-27	4	2	NA	NA	NA	NA	NA	NA	0	0
YDR452W	1.28E-27	4	2	3.799467403	-313.5238271	38614.12061	-3652.864309	131.0897812	-0.486392737	1	1
YMR130W	1.28E-27	6	2	1177993	1207243.545	1054424.315	1058994.667	1141230.912	1090464.187	2	1
YPR020W	1.37E-27	4	2	NA	NA	NA	NA	NA	NA	0	0
YMR153W	1.55E-27	5	3	NA	NA	NA	NA	NA	NA	0	0
YBR230C	1.71E-27	3	2	3069978.899	3022645.081	3435493.164	3613113.724	3347899.079	3285390.536	1	1
YIR008C	2.05E-27	5	2	1171738.524	1022559.635	1165857.448	1041170.006	1491268.735	1045950.006	3	2
YGR250C	2.06E-27	4	2	NA	NA	NA	NA	NA	NA	0	0
YJL134W	2.18E-27	2	2	NA	NA	NA	NA	NA	NA	0	0
YGL101W	2.25E-27	3	3	467546.6151	521332.0382	597732.1008	483718.4036	596017.9227	575647.1738	1	1
YAL044W-A	2.38E-27	7	2	2542702.4	2686712.101	2383939.971	2412846.143	2488292.123	2820960.696	1	1
YGL044C	2.40E-27	3	2	NA	NA	NA	NA	NA	NA	0	0
YHR117W	2.64E-27	8	2	5965876.8	5550701.823	5895074.032	6000028.481	5817187.365	6031049.757	6	2
YER069W	3.10E-27	5	2	NA	NA	NA	NA	NA	NA	0	0
YOL012C	3.46E-27	7	2	2539342.593	2487147.733	2481105.056	2459301.666	2560488.697	2395161.657	2	2
YHR056C	4.46E-27	5	3	NA	NA	NA	NA	NA	NA	0	0
YNL232W	5.52E-27	4	2	2449408.139	2407053.364	2369632.074	2267620.748	2271333.035	2149007.359	3	2
YLR287C	6.02E-27	8	2	NA	NA	NA	NA	NA	NA	0	0
YMR161W	6.10E-27	4	2	316562.3996	348016.277	365293.0781	373280.0991	375797.8409	265919.442	1	1
YFL023W	6.27E-27	3	3	346096.7376	295985.3622	325368.8085	311626.711	344936.9524	248086.4783	2	2
YDR391C	7.56E-27	8	2	1696783.915	1918067.358	2528265.827	2617096.225	2742456.129	2724586.133	5	2
YLR026C	7.83E-27	2	2	NA	NA	NA	NA	NA	NA	0	0
YGR248W	8.46E-27	5	2	NA	NA	NA	NA	NA	NA	0	0
YOR163W	9.54E-27	5	2	4777021.943	5108883.43	5070577.802	5289144.535	5281951.256	4681527.066	2	1
YBR108W	9.86E-27	5	2	NA	NA	NA	NA	NA	NA	0	0
YIR035C	1.07E-26	4	2	NA	NA	NA	NA	NA	NA	0	0
YER163C	1.12E-26	4	2	74287.17754	73997.77564	84248.22463	99820.37567	-10405.48083	56731.18684	1	1
YKL140W	1.16E-26	5	3	153029.7824	98335.69279	95595.95235	91294.33893	99279.55737	97305.02506	1	1
YDR221W	1.22E-26	6	3	350625.7539	378324.1827	360254.7531	327504.5607	393294.8722	339235.2801	1	1
YBR046C	1.25E-26	3	3	NA	NA	NA	NA	NA	NA	0	0
YCR011C	1.32E-26	5	2	50966.48536	78564.8298	55236.831	-6905.636047	66218.79175	-3010.15332	3	1
YKL082C	1.32E-26	4	2	NA	NA	NA	NA	NA	NA	0	0
YLL013C	1.40E-26	4	3	NA	NA	NA	NA	NA	NA	0	0
YGR049W	1.49E-26	5	2	1429994.66	1916849.197	1835514.492	1511546.873	1406599.361	1396990.11	2	1
YER149C	1.51E-26	6	2	NA	NA	NA	NA	NA	NA	0	0
YGL244W	1.71E-26	3	3	NA	NA	NA	NA	NA	NA	0	0
YER166W	1.73E-26	4	2	NA	NA	NA	NA	NA	NA	0	0
YJL189W	1.97E-26	23	2	14628462.25	13871364.99	13774030.43	12725170.02	12981577.09	12878660.95	17	2
YNL031C	2.54E-26	9	2	9973250.954	9104720.838	9937192.831	10460648.11	10647290	10820322.5	8	1
YDL173W	2.67E-26	7	2	1903764.323	2265865.599	2083879.36	2129867.83	2090834.127	1954008.159	4	2
YDL101C	2.69E-26	6	2	NA	NA	NA	NA	NA	NA	0	0
YDR448W	2.75E-26	4	3	NA	NA	NA	NA	NA	NA	0	0
YGL231C	2.94E-26	11	2	NA	NA	NA	NA	NA	NA	0	0
YGR082W	3.17E-26	14	2	6942826.396	6642952.159	6760999.053	6816217.216	6686103.9	7553918.373	10	1
YBR216C	3.93E-26	5	2	185407.2043	207480.0706	194160.8728	171190.516	200752.5627	217693.7618	2	1
YDL074C	4.05E-26	3	2	NA	NA	NA	NA	NA	NA	0	0
YLR312W-A	4.57E-26	7	2	160595.9413	149923.6159	173681.6955	162393.2747	179339.2258	204841.6671	1	1
YBR102C	4.65E-26	4	3	NA	NA	NA	NA	NA	NA	0	0
YGL070C	4.99E-26	4	2	NA	NA	NA	NA	NA	NA	0	0
YMR024W	5.09E-26	5	2	3477783.083	3747356.718	4022697.22	4172653.186	3791285.059	3713980.799	2	1
YAL059W	5.38E-26	8	2	706963.9815	576119.2264	512801.8784	610039.3022	638912.1754	541222.093	2	1
YIR038C	5.84E-26	6	2	3705269.46	4412679.346	4690683.422	4475765.566	4850442.473	3751093.644	2	1
YOR101W	6.11E-26	16	3	2437197.895	2325792.454	2153005.839	2195898.875	2049307.879	2237844.793	9	2
YHR073W	6.26E-26	3	2	NA	NA	NA	NA	NA	NA	0	0
YCR017C	6.50E-26	7	2	2179460.425	2825914.885	2200518.837	2173040.428	2179056.361	2149174.096	1	1
YGR286C	6.51E-26	2	2	NA	NA	NA	NA	NA	NA	0	0
YPR161C	7.02E-26	6	2	513946.4061	481821.2683	666133.6217	560284.1541	572001.8555	499425.7959	1	1
YDR280W	1.21E-25	3	2	2288663.384	2649245.969	2187193.857	2346688.827	2024144.038	2003615.894	1	1
YGL013C	1.33E-25	5	2	139975.9672	43676.87129	54979.57585	120954.483	88480.3531	93341.69039	4	2
YKL175W	1.41E-25	2	2	NA	NA	NA	NA	NA	NA	0	0
YDR196C	1.46E-25	3	2	NA	NA	NA	NA	NA	NA	0	0
YER030W	1.54E-25	4	2	NA	NA	NA	NA	NA	NA	0	0
YJR142W	1.76E-25	4	2	NA	NA	NA	NA	NA	NA	0	0
YKL173W	2.03E-25	3	2	NA	NA	NA	NA	NA	NA	0	0
YNL323W	2.08E-25	2	2	NA	NA	NA	NA	NA	NA	0	0
YIL048W	2.21E-25	5	3	NA	NA	NA	NA	NA	NA	0	0
YER078C	2.23E-25	5	2	6.10826911	-504.041147	62078.55341	-5872.58051	210.7483961	-0.781956369	1	1
YLR328W	2.64E-25	5	2	1825362.741	1779243.394	1755548.014	1796327.704	1659056.269	1669703.491	2	2
YDR406W	2.75E-25	91	9	NA	NA	NA	NA	NA	NA	0	0
YBR280C	2.82E-25	3	2	48628.23138	72326.61249	91030.13395	88182.30845	124754.446	56416.32004	1	1
YER072W	2.84E-25	10	2	8213316.764	8281725.84	7106914.352	7465922.66	7822210.584	7186163.307	6	2
YDR086C	3.30E-25	10	2	13546006.54	12242960.68	13219033.31	13632726.76	13940436.12	12651449.92	9	2
YOR286W	3.58E-25	8	2	NA	NA	NA	NA	NA	NA	0	0
YNR026C	3.59E-25	11	2	1391877.105	1340321.18	1494454.314	1582459.799	1607383.224	1447256.133	6	2
YNL153C	3.82E-25	5	2	5288422.921	5810773.643	6403759.337	5279748.831	5592119.409	5285234.202	3	2
YML031W	4.01E-25	4	2	NA	NA	NA	NA	NA	NA	0	0
YLL031C	4.02E-25	4	2	77760.1148	124121.6114	46189.79114	95474.01125	77943.01088	139240.5076	1	1
YDR006C	5.24E-25	4	3	NA	NA	NA	NA	NA	NA	0	0
YDR054C	6.22E-25	3	2	1034012.077	1152761.36	1241295.559	1049393.596	1132756.295	980902.1125	1	1
YER134C	6.86E-25	4	3	NA	NA	NA	NA	NA	NA	0	0
YDR412W	7.74E-25	5	2	298302.9983	259289.3892	255311.419	252812.9277	236443.8776	239921.0075	1	1
YNL267W	7.78E-25	3	2	NA	NA	NA	NA	NA	NA	0	0
YMR231W	8.06E-25	3	2	194145.9651	82588.14676	150537.7595	39581.9503	71646.74366	45688.34839	3	2
YDR251W	8.86E-25	4	2	0	0	0	0	0	0	1	1
YER083C	9.68E-25	2	2	62803.17228	-61.90606052	-759.3397173	57391.32937	-6198.283066	51145.95071	1	1
YDL047W	1.16E-24	2	2	NA	NA	NA	NA	NA	NA	0	0
YHR029C	1.26E-24	6	2	NA	NA	NA	NA	NA	NA	0	0
YGL129C	1.30E-24	5	2	NA	NA	NA	NA	NA	NA	0	0
YER159C	1.42E-24	7	2	5509017.734	5046077.272	5148337.7	5165601.774	5348538.658	5321878.02	5	1
YGR048W	1.44E-24	2	2	NA	NA	NA	NA	NA	NA	0	0
YPL183C	1.45E-24	3	3	1180777.121	1248282.046	1278682.864	1193991.755	1243520.38	1181840.432	1	1
YLR086W	1.62E-24	2	2	NA	NA	NA	NA	NA	NA	0	0
YMR067C	1.89E-24	6	2	2096841.113	2169833.394	2075967	1945589.836	2057512.824	2102468.467	3	2
YOR065W	2.24E-24	3	2	NA	NA	NA	NA	NA	NA	0	0
YBL037W	2.33E-24	4	2	NA	NA	NA	NA	NA	NA	0	0
YNL173C	2.52E-24	9	2	695712.5851	789153.0987	773322.4413	629391.0863	665872.0353	697053.7452	3	1
YJL208C	2.80E-24	2	2	NA	NA	NA	NA	NA	NA	0	0
YDR356W	2.87E-24	4	2	NA	NA	NA	NA	NA	NA	0	0
YPL203W	2.89E-24	3	3	47295.44121	54711.70268	51003.4168	-6115.624628	51598.32241	62460.95136	1	1
YOL088C	2.97E-24	6	2	161419.8476	226494.7674	153027.9268	125723.9036	101226.3616	140010.1124	1	1
YPR133W-A	3.02E-24	4	2	889766.5258	779234.2949	762799.5901	875236.3109	994815.9721	846647.1345	1	1
YOR236W	3.57E-24	2	2	0	0	0	0	0	0	1	1
YKL206C	3.63E-24	5	3	246182.482	217872.6481	263951.3492	216576.063	199570.8011	253911.8439	2	2
YPL249C-A	3.63E-24	120	6	26054662.08	26983146.12	25468542.34	24416681.82	24526714.04	24129666.59	13	3
YBR053C	3.95E-24	4	3	NA	NA	NA	NA	NA	NA	0	0
YGR003W	3.97E-24	2	2	NA	NA	NA	NA	NA	NA	0	0
YHR143W-A	4.22E-24	5	2	1564177.842	1564760.557	1409220.119	1539538.219	1546880.353	1427123.129	2	2
YLL010C	4.94E-24	8	2	529597.6384	528966.4608	485814.3556	335940.5496	475778.3727	558915.4902	3	1
YLR045C	5.08E-24	4	2	238652.8447	223481.3021	133952.4739	169063.6234	131552.8799	60040.29334	2	1
YPL144W	5.28E-24	2	2	NA	NA	NA	NA	NA	NA	0	0
YBR199W	5.32E-24	3	2	NA	NA	NA	NA	NA	NA	0	0
YPR135W	6.94E-24	4	2	2837200.233	2757724.256	3071309.063	2772308.547	2913243.897	2979361.608	2	1
YLR146C	7.37E-24	4	2	NA	NA	NA	NA	NA	NA	0	0
YGL107C	7.88E-24	5	2	109802.8457	115012.9903	44301.11483	78218.08372	38754.9016	56429.7849	2	2
YPR144C	8.34E-24	5	2	439843.9274	415046.5179	515695.7171	350276.3627	323559.3919	285270.4916	2	2
YDR511W	8.47E-24	3	2	NA	NA	NA	NA	NA	NA	0	0
YDL088C	9.60E-24	2	2	496963.1275	511223.5524	596081.8751	470371.2342	483969.4158	461749.0561	1	1
YLL036C	1.01E-23	2	2	NA	NA	NA	NA	NA	NA	0	0
YLR350W	1.10E-23	13	2	183228.3642	217521.8508	171825.8774	165087.9841	110458.2548	91458.68676	4	1
YHR138C	1.28E-23	3	2	NA	NA	NA	NA	NA	NA	0	0
YBR229C	1.34E-23	5	2	0	0	0	0	0	0	3	1
YKL184W	1.36E-23	4	2	NA	NA	NA	NA	NA	NA	0	0
YGR198W	1.43E-23	3	2	636671.4148	598383.4803	540163.4554	716405.0859	520724.043	609337.3533	1	1
YBR281C	1.71E-23	7	2	6072655.966	6590298.135	6432979.846	6511289.418	6101000.83	6513612.279	4	2
YMR221C	1.81E-23	4	2	327043.2299	267496.505	259377.1663	311943.3333	316067.7095	298592.5557	1	1
YPL193W	1.95E-23	3	2	407535.6053	466625.2577	394336.7099	507576.3081	438569.2874	381894.4711	1	1
YNR030W	2.01E-23	6	2	1838592.243	1585111.081	1750406.637	1935327.982	1835377.994	1774754.005	3	2
YNL004W	2.03E-23	3	2	NA	NA	NA	NA	NA	NA	0	0
YJL036W	2.10E-23	2	2	NA	NA	NA	NA	NA	NA	0	0
YKL214C	2.31E-23	2	2	NA	NA	NA	NA	NA	NA	0	0
YJL124C	2.61E-23	5	2	NA	NA	NA	NA	NA	NA	0	0
YOR143C	4.01E-23	3	2	2547093.788	2943195.781	2462928.523	2476704.391	2411480.953	2694527.665	2	1
YDR228C	4.52E-23	6	2	115470.5804	-74.45262865	-912.27048	69016.2001	-8281.560214	56387.25958	3	1
YBR204C	4.74E-23	4	2	NA	NA	NA	NA	NA	NA	0	0
YML111W	5.40E-23	2	2	NA	NA	NA	NA	NA	NA	0	0
YGL197W	6.30E-23	2	2	554740.3785	490298.6432	480946.5671	523398.2946	438163.4705	409009.1915	1	1
YBL033C	6.38E-23	2	2	279466.4036	334338.1116	378848.6876	311660.6712	245665.6319	236970.3724	1	1
YFR013W	7.92E-23	6	3	1306380.067	1205012.216	1254248.392	1205607.063	1255695.511	1025811.107	4	3
YNR017W	7.99E-23	2	2	NA	NA	NA	NA	NA	NA	0	0
YKL077W	9.07E-23	6	2	1611607.315	1580550.634	1646944.38	1685205.06	1624131.709	1568389.705	2	1
YLR387C	9.54E-23	5	2	1493543.669	1875889.846	1651611.324	1556452.654	1348147.238	1203609.268	1	1
YIL095W	1.02E-22	4	2	492187.1131	531288.6308	551358.6238	546823.1908	458002.1334	475592.2556	3	2
YNL155W	1.22E-22	7	2	94647.39525	75150.1437	96261.53051	74756.88253	153114.844	115663.769	1	1
YDR322W	1.25E-22	2	2	4.421842534	-364.8808759	44939.34092	-4251.22499	152.5630592	-0.566066732	1	1
YNL169C	1.39E-22	4	2	NA	NA	NA	NA	NA	NA	0	0
YJR132W	2.48E-22	4	2	NA	NA	NA	NA	NA	NA	0	0
YGL203C	2.96E-22	2	2	NA	NA	NA	NA	NA	NA	0	0
YBR214W	2.99E-22	3	2	NA	NA	NA	NA	NA	NA	0	0
YML019W	4.10E-22	2	2	110651.2741	57827.37954	119480.8716	110650.705	97228.05354	177201.5657	2	2
YHL020C	4.21E-22	2	2	NA	NA	NA	NA	NA	NA	0	0
YNR003C	4.39E-22	4	2	2449547.397	2859194.476	2750653.015	2418677.406	2276821.107	2051203.096	3	1
YPL105C	4.89E-22	5	2	87746.82759	-673.1609616	71735.04364	69600.25004	70179.90903	96315.75206	1	1
YDR400W	4.90E-22	3	2	-3088.960597	1.516900895	-40.64867036	-995.5470317	50914.01253	68.36713304	1	1
YJL141C	5.03E-22	5	2	99181.52745	114843.4899	58544.17209	176435.0767	115634.6302	86608.49467	3	1
YDR330W	5.29E-22	3	2	NA	NA	NA	NA	NA	NA	0	0
YKL092C	5.52E-22	2	2	NA	NA	NA	NA	NA	NA	0	0
YNL117W	5.83E-22	5	2	9062660.487	11385718.14	10103050.89	9255387.847	9089831.166	8300360.238	4	1
YIL098C	6.70E-22	4	2	NA	NA	NA	NA	NA	NA	0	0
YNL192W	7.57E-22	2	2	NA	NA	NA	NA	NA	NA	0	0
YDR122W	7.93E-22	11	5	8333106.123	6153217.754	9023891.8	9412398.361	10149355.12	6652860.398	3	1
YML036W	1.06E-21	4	2	NA	NA	NA	NA	NA	NA	0	0
YOR229W	1.15E-21	4	2	92682.98394	76707.61507	-9138.388336	120052.2764	63795.5649	76275.39658	1	1
YLR430W	1.27E-21	4	2	631682.6741	561087.7243	778551.1318	836054.3722	860692.702	762052.3791	1	1
YJL143W	1.28E-21	3	2	0	0	0	0	0	0	1	1
YPR040W	1.28E-21	2	2	NA	NA	NA	NA	NA	NA	0	0
YDR093W	1.55E-21	3	2	-6713.673785	-90.50440878	-1199.109278	84520.81988	67167.00423	63719.06966	1	1
YDL202W	1.75E-21	2	2	76365.30917	109315.4263	83687.43573	101332.7524	117238.6758	63443.62646	1	1
YNL186W	1.81E-21	2	2	NA	NA	NA	NA	NA	NA	0	0
YPL208W	2.24E-21	4	2	360011.7713	396869.466	349290.9723	464666.1469	416241.3099	443281.0779	1	1
YKL130C	2.53E-21	2	2	301121.8498	333443.6941	334637.6667	309070.9421	312223.0941	408014.9249	1	1
YOR035C	2.96E-21	3	2	406394.1817	410594.1233	369858.5411	430046.2171	407753.5815	451187.0534	1	1
YBR023C	3.09E-21	3	2	NA	NA	NA	NA	NA	NA	0	0
YBR140C	3.09E-21	2	2	0	0	0	0	0	0	1	1
YLR009W	3.41E-21	6	2	5341724.511	5819283.7	5908789.835	5647210.79	5473758.633	5170457.353	5	2
YKR089C	3.59E-21	2	2	NA	NA	NA	NA	NA	NA	0	0
YKR097W	5.13E-21	2	2	777328.1982	1067505.039	871876.6278	745886.0739	764826.6467	531836.3448	2	2
YNL044W	5.82E-21	4	2	525713.6422	561536.3903	522616.9703	534653.4684	560824.9886	449704.7006	1	1
YFR032C-A	5.85E-21	29	2	45299058.24	46568517.76	42346787.69	41567440.57	44228887.88	44687153.15	18	1
YNL085W	5.88E-21	3	2	0	0	0	0	0	0	1	1
YCR072C	6.63E-21	2	2	NA	NA	NA	NA	NA	NA	0	0
YER145C	6.96E-21	3	2	3868249.711	3789196.422	3561983.678	3287507.959	2775633.945	2496273.01	2	2
YMR303C	8.04E-21	1512	9	173.6965815	-526.8607991	51889.03626	83971.72198	-7311.604298	5.394398178	7	3
YGR277C	8.35E-21	4	2	0	0	0	0	0	0	1	1
YNL005C	8.41E-21	3	2	1442006.361	1820347.144	1655824.461	1335005.387	1306234.133	1132006.824	1	1
YHR165C	8.81E-21	3	2	83298.24206	-457.5477407	56360.81059	-5389.548547	-1536.648476	-4691.761297	1	1
YDL164C	9.48E-21	4	2	NA	NA	NA	NA	NA	NA	0	0
YKL151C	1.08E-20	4	2	848577.0129	1208745.746	1339156.895	1502891.144	1500871.209	1454328.79	1	1
YNR074C	1.27E-20	2	2	NA	NA	NA	NA	NA	NA	0	0
YML032C	1.40E-20	3	2	NA	NA	NA	NA	NA	NA	0	0
YDR089W	2.23E-20	4	2	253293.4957	229474.1187	222324.1837	209134.8545	199539.1735	214689.3084	2	1
YDL130W	2.46E-20	128	1	140995934.1	126503662.4	120205726.2	127566807.5	130779703.3	134724029.8	67	1
YMR158W	2.57E-20	3	2	384040.6479	408843.1947	441666.9391	418358.1177	430321.0213	399402.4928	1	1
YKL160W	3.11E-20	2	2	NA	NA	NA	NA	NA	NA	0	0
YGL005C	3.39E-20	3	2	NA	NA	NA	NA	NA	NA	0	0
YPL227C	4.41E-20	2	2	NA	NA	NA	NA	NA	NA	0	0
YJL005W	5.81E-20	3	2	514781.4508	523251.7452	436412.9634	467270.0171	521380.6723	393821.8208	2	2
YGL141W	7.35E-20	1	1	-4969.044235	-572.1913893	62065.86166	51601.2363	79082.18076	115.8359184	1	1
YGR276C	7.70E-20	3	2	0	0	0	0	0	0	1	1
YGL233W	9.24E-20	2	2	NA	NA	NA	NA	NA	NA	0	0
YBR193C	9.50E-20	5	2	1763534.664	1945879.802	1928288.15	1725210.408	1891062.795	1988815.022	3	1
YER157W	9.84E-20	2	2	NA	NA	NA	NA	NA	NA	0	0
YGL246C	1.19E-19	3	2	NA	NA	NA	NA	NA	NA	0	0
YNL066W	1.31E-19	4	1	0	0	0	0	0	0	3	2
YML016C	1.34E-19	21	3	174436.1775	228234.5276	294137.8873	216534.6326	229842.4357	233935.9592	1	1
YGR172C	1.44E-19	14	1	0	0	0	0	0	0	2	1
YBR151W	1.67E-19	2	2	NA	NA	NA	NA	NA	NA	0	0
YDR449C	1.80E-19	3	2	337849.5502	399401.1182	302268.6283	343748.0734	318249.1021	263471.1592	1	1
YOR034C	2.01E-19	3	2	NA	NA	NA	NA	NA	NA	0	0
YBR001C	2.08E-19	6	3	307549.1249	173282.404	198629.2786	258601.8636	335829.9768	290563.5142	2	2
YOR215C	2.26E-19	4	2	NA	NA	NA	NA	NA	NA	0	0
YIL020C	2.31E-19	2	2	NA	NA	NA	NA	NA	NA	0	0
YKR042W	2.87E-19	7	2	5287139.417	6601472.247	5057655.423	5138345.443	5308160.783	5401871.015	3	2
YLR068W	3.07E-19	2	2	1100009.825	901850.7353	890165.0535	966032.9843	811427.8324	749546.5653	1	1
YMR212C	3.20E-19	4	2	-10363.5782	76907.10693	123315.7267	78374.15299	109536.544	93301.27757	1	1
YDR295C	3.21E-19	3	2	0	0	0	0	0	0	1	1
YBL006C	3.81E-19	4	1	NA	NA	NA	NA	NA	NA	0	0
YFL034C-B	4.56E-19	1	1	65585.19202	72220.85152	84001.12028	40427.45885	-5205.069296	42327.56936	1	1
YDL082W	5.69E-19	445	15	193145.4282	257390.576	195318.7799	228227.4654	147516.0957	191578.5703	1	1
YDR472W	6.02E-19	2	2	NA	NA	NA	NA	NA	NA	0	0
